,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,GACity,GAProduct name,GATransacionRevenue,Match GA-DB (commitment fees),City,Product_type,MatchProduct,Matched Revenue,Matched City
14687,20-04-2017,1729445,3,0,1,Gurgaon,Auto Inspection - Bike Inspection,249,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14688,20-04-2017,1729447,2,0,1,Gurgaon,Bike Rentals,4000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14907,21-04-2017,1729448,14,2,1,Gurgaon,Auto Inspection - Bike Inspection,249,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14908,21-04-2017,1729450,14,2,1,Gurgaon,Hero Glamour PGM Fi 125cc 2012,2725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14909,21-04-2017,1729454,14,2,1,Gurgaon,Road Side Assistance - Super Premium,4347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14910,21-04-2017,1729465,31,9,1,Gurgaon,Honda City ZX GXi 2006,4725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15032,22-04-2017,1729466,119,46,1,Gurgaon,Maruti Suzuki Swift Dzire VDi 2014,11228,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15033,22-04-2017,1729468,17,3,1,Gurgaon,Mercedes-Benz C-Class C 220 CDI Avantgarde 2013,54500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15034,22-04-2017,1729470,120,47,1,Gurgaon,Honda City 1.5 E MT 2009,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15035,22-04-2017,1729472,4,1,1,Gurgaon,Auto Inspection - Extensive Car Inspection,1062,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15171,24-04-2017,1729475,32,12,1,Gurgaon,Toyota Fortuner 3.0 D4D 2012,45000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15230,25-04-2017,1729475,37,13,1,Gurgaon,Toyota Fortuner 3.0 D4D 2012,45000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15172,24-04-2017,1729477,25,24,1,Gurgaon,Honda Aviator 109 cc 2013,1018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15173,24-04-2017,1729478,121,48,1,Gurgaon,Hyundai Elantra 1.6 SX MT 2015,31866,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15174,24-04-2017,1729479,121,48,1,Gurgaon,Royal Enfield Classic 350cc 2016,3463,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15175,24-04-2017,1729483,121,48,1,Gurgaon,Mahindra Jeep .DI 1973,4530,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15176,24-04-2017,1729484,1,0,1,Gurgaon,Hyundai i 20 Sportz 2012,4950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15177,24-04-2017,1729485,1,0,1,Gurgaon,Hyundai i20 1.2 Asta 2012,12375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15178,24-04-2017,1729486,25,24,1,Gurgaon,Honda Accord 2.4 AT 2010,14625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15179,24-04-2017,1729488,1,0,1,Gurgaon,Report,128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15180,24-04-2017,1729490,1,0,1,Gurgaon,Hero Splendor 100cc 2000,1250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15181,24-04-2017,1729492,2,0,1,Gurgaon,Report,128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15182,24-04-2017,1729502,2,0,1,Gurgaon,Land Rover Range Rover LWB LWB 3.0 V6 Vogue 2009,111750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15183,24-04-2017,1729505,1,0,1,Gurgaon,Hyundai Accent CNG 2009,1992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15184,24-04-2017,1729507,3,0,1,Gurgaon,Suzuki Access 125cc 2009,143,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15185,24-04-2017,1729510,1,0,1,Gurgaon,Hyundai Accent CNG 2010,11250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15231,25-04-2017,1729511,1,0,1,Gurgaon,Hero Splendor 100cc 2000,1750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15232,25-04-2017,1729512,1,0,1,Gurgaon,Hero Splendor 100cc 2000,1750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15233,25-04-2017,1729527,4,6,1,Gurgaon,Mercedes-Benz M-Class ML 250 CDI BlueEfficiency 2013,76500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15234,25-04-2017,1729532,28,24,1,Gurgaon,Aston Martin A40 Somerset 1954,21000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15235,25-04-2017,1729540,2,0,1,Gurgaon,Hero Splendor 100cc 2000,5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15236,25-04-2017,1729551,4,6,1,Gurgaon,Mercedes-Benz S-Class 350 CDI LONG BLUE EFFICIENCY 2005,17000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15237,25-04-2017,1729553,101,48,1,Gurgaon,Hero Splendor 100cc 2000,14275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15238,25-04-2017,1729557,29,24,1,Gurgaon,Maruti Ertiga LDI 2015,8322,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15239,25-04-2017,1729559,101,48,1,Gurgaon,Aston Martin A40 Somerset 1952,973,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15240,25-04-2017,1729560,29,24,1,Gurgaon,Maruti Suzuki SWIFT Deca Limited Edition Vdi 2016,77777,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15241,25-04-2017,1729565,1,0,1,Gurgaon,Royal Enfield Classic 350cc 2015,2875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15242,25-04-2017,1729566,18,5,1,Gurgaon,Honda Navi 110 cc 2016,1018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15243,25-04-2017,1729572,3,0,1,Gurgaon,Hyundai Eon D LITE PLUS 2015,6300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15819,26-04-2017,1729579,1,0,1,Gurgaon,Skoda Octavia 2.0 TDI CR Ambition MT 2016,26045,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15820,26-04-2017,1729584,34,25,1,Gurgaon,Hyundai i20 1.2 Asta 2012,9000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15821,26-04-2017,1729586,35,25,1,Gurgaon,Bajaj Priya 150cc 1992,6335,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15965,27-04-2017,1729595,5,1,1,Gurgaon,Mercedes-Benz C-Class 250 CDI Avantgarde 2012,192417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15966,27-04-2017,1729600,107,50,1,Gurgaon,Report,677,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15967,27-04-2017,1729604,107,50,1,Gurgaon,Report,128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15968,27-04-2017,1729607,6,1,1,Gurgaon,Assistance 2 months,1299,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15969,27-04-2017,1729611,157,133,1,Gurgaon,Assistance 2 months,1348,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16115,28-04-2017,1729618,1,0,1,Gurgaon,Report,500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16116,28-04-2017,1729627,32,29,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16117,28-04-2017,1729628,32,29,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16118,28-04-2017,1729629,32,29,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16119,28-04-2017,1729631,1,0,1,Gurgaon,Mahindra XUV500 W6 2014,72000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16120,28-04-2017,1729634,32,29,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16121,28-04-2017,1729636,2,0,1,Gurgaon,Assistance 2 months,1348,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16122,28-04-2017,1729639,32,29,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16123,28-04-2017,1729642,2,0,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16124,28-04-2017,1729643,2,0,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16125,28-04-2017,1729644,2,0,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16126,28-04-2017,1729645,2,0,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16127,28-04-2017,1729646,2,0,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16241,29-04-2017,1729653,10,2,1,Gurgaon,BMW 3 Series 320d 2013,331200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16242,29-04-2017,1729660,8,0,1,Gurgaon,BMW X1 sDrive 20d 2011,31000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16243,29-04-2017,1729665,9,1,1,Gurgaon,Comprehensive Warranty,649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16244,29-04-2017,1729667,1,0,1,Gurgaon,Report,648,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16245,29-04-2017,1729669,9,1,1,Gurgaon,Gift Certificate,1000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16246,29-04-2017,1729671,1,0,1,Gurgaon,Assistance 1 month,999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16247,29-04-2017,1729674,36,30,1,Gurgaon,Gift Certificate,10000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16248,29-04-2017,1729677,2,0,1,Gurgaon,Hyundai i10 Era 2014,11363,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16249,29-04-2017,1729680,36,30,1,Gurgaon,Assistance 2 months,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16250,29-04-2017,1729685,9,1,1,Gurgaon,Chevrolet Cruze LTZ 2011,17650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16251,29-04-2017,1729688,36,30,1,Gurgaon,Assistance 2 months,29750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16252,29-04-2017,1729692,36,30,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16253,29-04-2017,1729693,1,0,1,Gurgaon,Volkswagen Passat HIGHLINE DSG 2010,20025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16254,29-04-2017,1729694,1,0,1,Gurgaon,Auto Inspection - Extensive Car Inspection,513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16255,29-04-2017,1729696,9,1,1,Gurgaon,Report,22388,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16256,29-04-2017,1729698,1,0,1,Gurgaon,Gift Certificate,1000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16257,29-04-2017,1729699,1,0,1,Gurgaon,New Droom Branded Helmet - Radixe,400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16258,29-04-2017,1729700,1,0,1,Gurgaon,Report,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16259,29-04-2017,1729701,1,0,1,Gurgaon,Skoda Octavia Ambition 2005,4950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16260,29-04-2017,1729703,9,1,1,Gurgaon,Auto Inspection - Extensive Car Inspection,1000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16261,29-04-2017,1729705,1,0,1,Gurgaon,Auto Inspection - Bike Inspection,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16262,29-04-2017,1729709,9,1,1,Gurgaon,Auto Inspection - Bike Inspection,1000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16263,29-04-2017,1729713,9,1,1,Gurgaon,Auto Inspection - Extensive Car Inspection,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16264,29-04-2017,1729715,1,0,1,Gurgaon,Hyundai Accent CNG 2011,5625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16265,29-04-2017,1729716,5,0,1,Gurgaon,Tata Indigo eCS LX 2012,6188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
671,13-04-2017,1842921,4,27,1,(not set),New Droom Branded Helmet - Ascone,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
555,11-04-2017,1854041,12,25,1,Udaipur,New Droom Branded Helmet - Ascone,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16266,29-04-2017,1857161,2,43,1,(not set),New Droom Branded Helmet - Ascone,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6,01-04-2017,1973401,7,21,1,New Delhi,Hyundai Verna SX 2010,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
43,02-04-2017,1973401,8,23,1,New Delhi,Hyundai Verna SX 2010,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
44,02-04-2017,1973401,9,23,1,New Delhi,Hyundai Verna SX 2010,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89,03-04-2017,1973401,10,24,1,New Delhi,Hyundai Verna SX 2010,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
45,02-04-2017,1973701,2,1,1,Pune,Chevrolet Optra 1.8 2007,2600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7,01-04-2017,1974411,23,56,1,Mumbai,Tata Safari 4X2 EX DICOR 2.2 VTT 2011,7980,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8,01-04-2017,1976491,5,0,1,Pune,Maruti Suzuki Swift DZire ZDi 2014,13000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9,01-04-2017,1976491,6,1,1,Pune,Maruti Suzuki Swift DZire ZDi 2014,13000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10,01-04-2017,1978801,53,85,1,Mumbai,Honda Brio VX 2012,9000,9000,Ahmedabad,Honda Brio VX 2012,1,1,0
11,01-04-2017,1978831,7,0,1,Jaipur,Maruti Suzuki Wagon R Lxi 2006,4000,4000,Jaipur,Maruti Suzuki Wagon R Lxi 2006,1,1,1
12,01-04-2017,1978841,2,0,1,Pune,Honda CB Unicorn 150 150cc 2012,1125,1125,Pune,Honda CB Unicorn 150 150cc 2012,1,1,1
13,01-04-2017,1978841,3,0,1,Pune,Honda CB Unicorn 150 150cc 2012,1125,1125,Pune,Honda CB Unicorn 150 150cc 2012,1,1,1
14,01-04-2017,1978881,18,115,1,New Delhi,Bajaj Platina 100cc 2010,550,550,Delhi,Bajaj Platina 100cc 2010,1,1,0
15,01-04-2017,1978891,18,115,1,New Delhi,Bajaj Pulsar 180cc 2010,600,600,Delhi,Bajaj  Pulsar 180cc 2010,0,1,0
16,01-04-2017,1978901,18,115,1,New Delhi,Bajaj Pulsar RS200 ABS 2015,1575,1575,Delhi,Bajaj Pulsar RS200 ABS 2015,1,1,0
17,01-04-2017,1978911,18,115,1,New Delhi,TVS Apache RTR 180cc 2016,1250,1250,Delhi,TVS Apache RTR 180cc 2016,1,1,0
18,01-04-2017,1978961,1,0,1,(not set),Hero Maestro 110cc 2013,725,725,Delhi,Hero Maestro 110cc 2013,1,1,0
19,01-04-2017,1978981,8,6,1,Pune,Maruti Suzuki Alto LXi 2011,3900,3900,Pune,Maruti Suzuki Alto LXi 2011,1,1,1
20,01-04-2017,1979011,8,6,1,Pune,Tata Indica Vista AQUA QUADRAJET BS III 2011,6600,6600,Pune,Tata Indica Vista AQUA QUADRAJET BS III 2011,1,1,1
21,01-04-2017,1979051,8,6,1,Pune,Ford Fiesta Classic 1.4 TDCI TITANIUM 2011,5700,5700,Pune,Ford Fiesta Classic 1.4 TDCI TITANIUM 2011,1,1,1
22,01-04-2017,1979091,8,6,1,Pune,Chevrolet Optra Magnum LS 2.0 TCDi 2007,5200,5200,Pune,Chevrolet Optra Magnum LS 2.0 TCDi 2007,1,1,1
23,01-04-2017,1979141,1,0,1,(not set),Yamaha SZR 153cc 2012,600,600,Delhi,Yamaha SZR 153cc 2012,1,1,0
24,01-04-2017,1979191,203,50,1,Gurgaon,Hero Maestro 110cc 2013,675,675,Delhi,Hero Maestro 110cc 2013,1,1,0
25,01-04-2017,1979291,2,0,1,Chennai,Honda Activa 110cc 2015,1200,1200,Bangalore,Honda Activa 110cc 2015,1,1,0
26,01-04-2017,1979301,1,0,1,New Delhi,Honda Activa 3G 110cc 2016,1125,1125,Delhi,Honda Activa 3G 110cc 2016,1,1,0
27,01-04-2017,1979351,20,31,1,Chandigarh,Mahindra Bolero SLX 2013,12000,12000,Ludhiana,Mahindra Bolero SLX 2013,1,1,0
28,01-04-2017,1979361,86,35,1,Ahmedabad,Hero CD Deluxe 100cc 2014,863,863,Ahmedabad,Hero CD Deluxe 100cc 2014,1,1,1
29,01-04-2017,1979381,86,35,1,Ahmedabad,Honda CB Shine 125cc 2013,738,738,Ahmedabad,Honda CB Shine 125cc 2013,1,1,1
30,01-04-2017,1979391,13,72,1,Noida,Maruti Suzuki Swift ZDi 2014,9900,9900,Gautam Buddha Nagar,Maruti Suzuki Swift ZDi 2014,1,1,0
31,01-04-2017,1979401,86,35,1,Ahmedabad,Hero Splendor Plus 100cc 2013,763,763,Ahmedabad,Hero Splendor Plus 100cc 2013,1,1,1
32,01-04-2017,1979411,1,0,1,Ahmedabad,Honda Dream Yuga 109cc 2014,900,900,Ahmedabad,Honda Dream Yuga 109cc 2014,1,1,1
33,01-04-2017,1979441,6,1,1,Mumbai,Skoda Superb 1.8 TFSIAT 2009,15500,15500,Mumbai,Skoda Superb 1.8 TFSIAT 2009,1,1,1
34,01-04-2017,1979461,14,145,1,New Delhi,Honda Amaze 1.2 S i-VTEC 2015,11300,11300,Delhi,Honda Amaze 1.2 S i-VTEC 2015,1,1,0
35,01-04-2017,1979471,1,0,1,New Delhi,Auto Inspection - Extensive Car Inspection,549,549,Gurgaon,Auto Inspection - Extensive Car Inspection,1,1,0
36,01-04-2017,1979511,3,0,1,Pune,Yamaha FZ 150cc 2015,1475,1475,Pune,Yamaha FZ 150cc 2015,1,1,1
46,02-04-2017,1979511,4,1,1,Pune,Yamaha FZ 150cc 2015,1475,1475,Pune,Yamaha FZ 150cc 2015,1,1,1
90,03-04-2017,1979511,5,1,1,Pune,Yamaha FZ 150cc 2015,1475,1475,Pune,Yamaha FZ 150cc 2015,1,1,1
37,01-04-2017,1979631,108,26,1,Ahmedabad,Honda Navi 110 cc 2016,950,950,Ahmedabad,Honda Navi 110 cc 2016,1,1,1
38,01-04-2017,1979691,1,0,1,Kolkata,Benelli Benelli TNT 25 250 cc 2016,3875,3875,Kolkata,Benelli Benelli TNT 25 250 cc 2016,1,1,1
39,01-04-2017,1979701,1,0,1,Kolkata,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
40,01-04-2017,1979771,1,0,1,Kolkata,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
41,01-04-2017,1979831,1,0,1,Howrah,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
42,01-04-2017,1979841,1,0,1,Kolkata,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
47,02-04-2017,1979881,1,0,1,Howrah,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
48,02-04-2017,1980011,23,7,1,Jaipur,Volkswagen Polo Comfortline 1.2L (P) 2011,6000,6000,Jaipur,Volkswagen Polo Comfortline 1.2L (P) 2011,1,1,1
49,02-04-2017,1980031,23,7,1,Jaipur,Maruti Suzuki Swift DZire VDi 2012,10500,10500,Jaipur,Maruti Suzuki Swift DZire VDi 2012,1,1,1
50,02-04-2017,1980041,1,0,1,Chandigarh,Maruti Suzuki Swift VDi 2013,8200,8200,Ludhiana,Maruti Suzuki Swift VDi 2013,1,1,0
51,02-04-2017,1980071,2,16,1,Gurgaon,Suzuki Access 125cc 2014,650,650,Delhi,Suzuki  Access 125cc 2014,0,1,0
52,02-04-2017,1980131,3,0,1,Kolkata,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
53,02-04-2017,1980161,3,0,1,Kolkata,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
54,02-04-2017,1980181,3,0,1,Kolkata,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
55,02-04-2017,1980201,1,0,1,Pune,TVS Jupiter ZX 2016,1300,1300,Pune,TVS Jupiter  ZX 2016,0,1,1
56,02-04-2017,1980211,14,72,1,Noida,Hyundai Grand i10 Sportz 1.1 CRDi 2013,7160,7160,Delhi,Hyundai Grand i10 Sportz 1.1 CRDi 2013,1,1,0
57,02-04-2017,1980221,3,0,1,Kolkata,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
58,02-04-2017,1980231,3,0,1,Kolkata,Gift Certificate,5000,5000,Gurgaon,Gift Certificate,1,1,0
59,02-04-2017,1980241,3,0,1,Kolkata,Gift Certificate,10000,10000,Gurgaon,Gift Certificate,1,1,0
60,02-04-2017,1980251,53,29,1,(not set),Mahindra Scorpio VLX 2013,12000,12000,Ghaziabad,Mahindra Scorpio VLX 2013,1,1,0
61,02-04-2017,1980271,3,0,1,Kolkata,Gift Certificate,10000,10000,Gurgaon,Gift Certificate,1,1,0
62,02-04-2017,1980281,3,0,1,Kolkata,Gift Certificate,10000,10000,Gurgaon,Gift Certificate,1,1,0
63,02-04-2017,1980291,38,34,1,New Delhi,Audi A3 35 TDI TECHNOLOGY 2016,52000,52000,Delhi,Audi A3 35 TDI TECHNOLOGY 2016,1,1,0
64,02-04-2017,1980321,3,0,1,Kolkata,Gift Certificate,10000,10000,Gurgaon,Gift Certificate,1,1,0
65,02-04-2017,1980401,38,34,1,New Delhi,Jaguar XJ 3.0 DIESEL PORTFOLIO 2011,87000,87000,Delhi,Jaguar XJ 3.0 DIESEL PORTFOLIO 2011,1,1,0
66,02-04-2017,1980431,2,9,1,Gurgaon,Gift Certificate,10000,5000,Gurgaon,Gift Certificate,1,0,1
67,02-04-2017,1980561,4,0,1,Kolkata,KTM Duke 390cc 2017,3750,3750,Delhi,KTM Duke 390cc 2017,1,1,0
68,02-04-2017,1980591,40,34,1,New Delhi,BMW 3 Series 320D LUXURY LINE 2014,65500,65500,Delhi,BMW 3 Series 320D LUXURY LINE 2014,1,1,0
69,02-04-2017,1980621,3,1,1,Ghaziabad,Mahindra TUV300 T8 AMT 2016,19300,19300,Delhi,Mahindra TUV300 T8 AMT 2016,1,1,0
70,02-04-2017,1980631,3,1,1,Ghaziabad,Auto Inspection - Extensive Car Inspection,549,549,Gurgaon,Auto Inspection - Extensive Car Inspection,1,1,0
71,02-04-2017,1980681,2,0,1,(not set),Hyundai Santro Xing XL 2007,3000,3000,Delhi,Hyundai Santro Xing XL 2007,0,1,0
72,02-04-2017,1980701,55,30,1,(not set),Toyota Innova 2.5 G 2009,12000,12000,Ghaziabad,Toyota Innova 2.5 G 2009,1,1,0
73,02-04-2017,1980711,2,0,1,Bengaluru,Royal Enfield Classic 350cc 2015,3250,3250,Bangalore,Royal Enfield Classic 350cc 2015,1,1,0
74,02-04-2017,1980711,3,0,1,Bengaluru,Royal Enfield Classic 350cc 2015,3250,3250,Bangalore,Royal Enfield Classic 350cc 2015,1,1,0
75,02-04-2017,1980721,1,0,1,New Delhi,Royal Enfield Thunderbird 500cc 2016,3200,3200,Delhi,Royal Enfield Thunderbird 500cc 2016,1,1,0
76,02-04-2017,1980731,6,7,1,Gurgaon,Bajaj Pulsar 135 LS 135cc 2015,1000,1000,Delhi,Bajaj Pulsar 135 LS 135cc 2015,1,1,0
77,02-04-2017,1980751,41,34,1,New Delhi,Volvo XC60 Momentum 2014,59500,59500,Delhi,Volvo XC60 Momentum 2014,1,1,0
78,02-04-2017,1980771,12,41,1,Jaipur,Maruti Suzuki Alto LXi 2012,4500,4500,Jaipur,Maruti Suzuki Alto LXi 2012,1,1,1
91,03-04-2017,1980831,1,0,1,Hyderabad,Suzuki Access 125 2013,800,800,Hyderabad,Suzuki  Access  125 2013,0,1,1
92,03-04-2017,1980931,53,138,1,Mumbai,Mercedes-Benz GLA 200 CDI Sport 2015,56500,56500,Mumbai,Mercedes-Benz GLA 200 CDI Sport 2015,1,1,1
93,03-04-2017,1980941,3,0,1,Navi Mumbai,Report,99,99,Gurgaon,Report,1,1,0
94,03-04-2017,1980991,54,138,1,Mumbai,Land Rover Freelander 2 SE 2012,52500,52500,Mumbai,Land Rover Freelander 2 SE 2012,1,1,1
95,03-04-2017,1981121,87,37,1,Ahmedabad,Bajaj Discover 100cc 2010,613,613,Ahmedabad,Bajaj Discover 100cc 2010,1,1,1
96,03-04-2017,1981131,87,37,1,Ahmedabad,Hero Splendor 100cc 2010,663,663,Ahmedabad,Hero Splendor 100cc 2010,1,1,1
97,03-04-2017,1981141,87,37,1,Ahmedabad,Hero Splendor 100cc 2005,613,613,Ahmedabad,Hero Splendor 100cc 2005,1,1,1
98,03-04-2017,1981151,1,0,1,Gurgaon,TVS Apache RTR 160cc 2012,800,800,Delhi,TVS Apache RTR 160cc 2012,1,1,0
99,03-04-2017,1981161,87,37,1,Ahmedabad,Hero Splendor 100cc 2005,613,613,Ahmedabad,Hero Splendor 100cc 2005,1,1,1
100,03-04-2017,1981171,1,0,1,Mumbai,Honda City ZX 1.5 GXI CVT 2009,7800,7800,Mumbai,Honda City ZX 1.5 GXI CVT 2009,1,1,1
101,03-04-2017,1981331,4,4,1,New Delhi,Hero Passion Pro 100cc 2014,775,775,Delhi,Hero Passion Pro 100cc 2014,1,1,0
102,03-04-2017,1981401,6,0,1,(not set),Honda City i VTEC CVT VX 2015,23000,23000,Ahmednagar,Honda City i VTEC CVT VX 2015,1,1,0
103,03-04-2017,1981421,6,0,1,(not set),Mahindra Scorpio S4 2016,22000,22000,Ahmednagar,Mahindra Scorpio S4 2016,1,1,0
104,03-04-2017,1981521,6,0,1,(not set),Toyota Fortuner 4x2 AT 2009,24000,24000,Pune,Toyota Fortuner 4x2 AT 2009,1,1,0
105,03-04-2017,1981591,1,0,1,Pune,Honda Mobilio V I -DTEC 2014,14000,14000,Ludhiana,Honda Mobilio V I -DTEC 2014,1,1,0
106,03-04-2017,1981661,36,14,1,Pune,TVS Scooty Pep Plus 100 cc 2013,675,675,Pune,TVS Scooty Pep Plus 100 cc 2013,1,1,1
107,03-04-2017,1981711,2,0,1,Ahmedabad,Hero Passion PRO 100cc 2012,713,713,Ahmedabad,Hero Passion PRO 100cc 2012,1,1,1
108,03-04-2017,1981741,37,14,1,Pune,Hero CD Deluxe 100cc 2007,550,550,Pune,Hero CD Deluxe 100cc 2007,1,1,1
128,04-04-2017,1981821,84,36,1,Pune,Suzuki Access 125cc 2011,750,750,Pune,Suzuki  Access 125cc 2011,0,1,1
129,04-04-2017,1981841,84,36,1,Pune,Honda Dio 110 2007,600,600,Pune,Honda Dio 110 2007,1,1,1
130,04-04-2017,1981851,84,36,1,Pune,Hero Splendor 100cc 2003,425,425,Pune,Hero Splendor 100cc 2003,1,1,1
131,04-04-2017,1981861,84,36,1,Pune,Suzuki Access 125cc 2008,500,500,Pune,Suzuki  Access 125cc 2008,0,1,1
132,04-04-2017,1981891,3,0,1,Mumbai,Honda Activa 109 2003,350,350,Mumbai,Honda Activa 109 2003,1,1,1
