,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,transactionRevenue
4461,18-04-2017,2136111,1,0,1,9
4462,18-04-2017,2136141,1,0,1,9
4463,18-04-2017,2136161,3,0,1,9
4464,18-04-2017,2136171,1,0,1,9
4465,18-04-2017,2136231,3,0,1,9
4466,18-04-2017,2136241,1,0,1,9
4467,18-04-2017,2136261,1,0,1,9
4468,18-04-2017,2136271,2,0,1,9
4469,18-04-2017,2136321,2,5,1,9
4470,18-04-2017,2136341,1,0,1,9
4471,18-04-2017,2136381,2,0,1,9
4472,18-04-2017,2136401,3,0,1,9
4473,18-04-2017,2136421,4,0,1,9
4474,18-04-2017,2136431,1,0,1,9
4475,18-04-2017,2136431,2,0,1,9
4476,18-04-2017,2136431,3,0,1,9
4477,18-04-2017,2136461,3,0,1,9
4478,18-04-2017,2136471,1,0,1,9
4479,18-04-2017,2136531,1,0,1,9
4480,18-04-2017,2136541,2,0,1,9
4481,18-04-2017,2136561,1,0,1,9
4482,18-04-2017,2136601,1,0,1,9
4483,18-04-2017,2136611,6,32,1,9
4484,18-04-2017,2136611,7,32,1,9
4485,18-04-2017,2136621,1,0,1,9
4486,18-04-2017,2136641,2,0,1,9
4487,18-04-2017,2136651,9,21,1,9
4488,18-04-2017,2136661,1,0,1,9
4489,18-04-2017,2136691,2,0,1,9
4490,18-04-2017,2136701,3,0,1,9
4491,18-04-2017,2136721,2,105,1,9
4492,18-04-2017,2136761,2,0,1,9
4493,18-04-2017,2136821,1,0,1,9
4494,18-04-2017,2136901,1,0,1,9
4495,18-04-2017,2136921,1,0,1,9
4496,18-04-2017,2136991,1,0,1,9
4497,18-04-2017,2137021,2,0,1,9
4498,18-04-2017,2137041,2,0,1,9
4499,18-04-2017,2137071,1,0,1,9
4500,18-04-2017,2137091,1,0,1,9
4501,18-04-2017,2137141,1,0,1,9
4502,18-04-2017,2137161,1,0,1,9
4503,18-04-2017,2137171,1,0,1,9
4504,18-04-2017,2137211,3,30,1,9
4505,18-04-2017,2137221,2,0,1,9
4506,18-04-2017,2137261,22,17,1,9
4507,18-04-2017,2137261,23,17,1,9
14445,19-04-2017,2137261,24,18,1,9
4508,18-04-2017,2137271,2,0,1,9
4509,18-04-2017,2137301,1,0,1,9
4510,18-04-2017,2137331,3,35,1,9
4511,18-04-2017,2137391,1,0,1,9
4512,18-04-2017,2137411,4,0,1,9
4513,18-04-2017,2137421,1,0,1,9
4514,18-04-2017,2137471,2,0,1,9
4515,18-04-2017,2137481,1,0,1,9
4516,18-04-2017,2137491,1,0,1,9
4517,18-04-2017,2137521,1,0,1,9
4518,18-04-2017,2137521,2,0,1,9
4519,18-04-2017,2137531,3,34,1,9
4520,18-04-2017,2137611,1,0,1,9
4521,18-04-2017,2137661,1,0,1,9
4522,18-04-2017,2137751,1,0,1,9
4523,18-04-2017,2137791,1,0,1,9
4524,18-04-2017,2137801,1,0,1,9
4525,18-04-2017,2137811,1,0,1,9
4526,18-04-2017,2137821,18,61,1,9
4527,18-04-2017,2137851,3,2,1,9
4528,18-04-2017,2137871,3,0,1,9
4529,18-04-2017,2137891,1,0,1,9
4530,18-04-2017,2137911,1,0,1,9
4531,18-04-2017,2137931,3,0,1,9
4532,18-04-2017,2137971,3,0,1,9
4533,18-04-2017,2137981,5,57,1,9
4534,18-04-2017,2138081,3,0,1,9
4535,18-04-2017,2138101,1,0,1,9
4536,18-04-2017,2138111,6,57,1,9
4537,18-04-2017,2138121,1,0,1,9
4538,18-04-2017,2138121,2,0,1,9
4539,18-04-2017,2138181,2,32,1,9
4540,18-04-2017,2138211,2,0,1,9
4541,18-04-2017,2138241,5,0,1,9
4542,18-04-2017,2138241,6,0,1,9
4543,18-04-2017,2138241,7,1,1,9
14446,19-04-2017,2138241,10,1,1,9
14447,19-04-2017,2138241,8,1,1,9
14448,19-04-2017,2138241,9,1,1,9
4544,18-04-2017,2138321,1,0,1,9
4545,18-04-2017,2138371,3,0,1,9
4546,18-04-2017,2138381,1,0,1,9
4547,18-04-2017,2138411,3,0,1,9
4548,18-04-2017,2138451,4,0,1,9
4549,18-04-2017,2138501,1,0,1,9
4550,18-04-2017,2138511,4,0,1,9
4551,18-04-2017,2138531,1,0,1,9
4552,18-04-2017,2138551,2,22,1,9
4553,18-04-2017,2138581,1,0,1,9
4554,18-04-2017,2138611,1,0,1,9
4555,18-04-2017,2138611,2,0,1,9
4556,18-04-2017,2138621,1,0,1,9
4557,18-04-2017,2138651,1,0,1,9
4558,18-04-2017,2138731,1,0,1,9
4559,18-04-2017,2138761,2,0,1,9
4560,18-04-2017,2138781,3,0,1,9
4561,18-04-2017,2138801,1,0,1,9
4562,18-04-2017,2138811,1,0,1,9
4563,18-04-2017,2138871,1,0,1,9
4564,18-04-2017,2138881,1,0,1,9
4565,18-04-2017,2138921,7,28,1,9
4566,18-04-2017,2138941,2,0,1,9
4567,18-04-2017,2138961,7,65,1,9
4568,18-04-2017,2139061,1,0,1,9
4569,18-04-2017,2139071,2,0,1,9
4570,18-04-2017,2139091,1,0,1,9
4571,18-04-2017,2139091,3,0,1,9
4572,18-04-2017,2139101,3,117,1,9
4573,18-04-2017,2139111,11,90,1,9
4574,18-04-2017,2139121,1,0,1,9
4575,18-04-2017,2139131,2,0,1,9
4576,18-04-2017,2139151,2,10,1,9
4577,18-04-2017,2139171,1,0,1,9
4578,18-04-2017,2139191,4,0,1,9
4579,18-04-2017,2139271,2,13,1,9
4580,18-04-2017,2139281,1,0,1,9
4581,18-04-2017,2139361,1,0,1,9
4582,18-04-2017,2139411,1,0,1,9
4583,18-04-2017,2139421,3,0,1,9
4584,18-04-2017,2139431,1,0,1,9
4585,18-04-2017,2139451,7,57,1,9
4586,18-04-2017,2139461,1,0,1,9
4587,18-04-2017,2139501,1,0,1,9
4588,18-04-2017,2139521,1,0,1,9
4589,18-04-2017,2139551,2,61,1,9
4590,18-04-2017,2139561,1,0,1,9
4591,18-04-2017,2139591,1,0,1,9
4592,18-04-2017,2139611,2,0,1,9
4593,18-04-2017,2139661,1,0,1,9
4594,18-04-2017,2139701,1,0,1,9
4595,18-04-2017,2139701,2,0,1,9
4596,18-04-2017,2139721,2,0,1,9
4597,18-04-2017,2139731,1,0,1,9
4598,18-04-2017,2139751,2,0,1,9
4599,18-04-2017,2139771,1,0,1,9
4600,18-04-2017,2139811,1,0,1,9
4601,18-04-2017,2139831,2,0,1,9
4602,18-04-2017,2139841,2,0,1,9
4603,18-04-2017,2139861,3,0,1,9
4604,18-04-2017,2139871,7,4,1,9
4605,18-04-2017,2139881,2,0,1,9
4606,18-04-2017,2139901,1,0,1,9
4607,18-04-2017,2139911,1,0,1,9
4608,18-04-2017,2139931,3,0,1,9
4609,18-04-2017,2139941,1,0,1,9
4610,18-04-2017,2139951,7,31,1,9
4611,18-04-2017,2139971,3,32,1,9
4612,18-04-2017,2140011,1,0,1,9
4613,18-04-2017,2140071,2,0,1,9
4614,18-04-2017,2140081,1,0,1,9
4615,18-04-2017,2140101,1,0,1,9
4616,18-04-2017,2140131,1,0,1,9
4617,18-04-2017,2140151,4,0,1,9
4618,18-04-2017,2140151,5,0,1,9
4619,18-04-2017,2140181,1,0,1,9
4620,18-04-2017,2140191,3,0,1,9
4621,18-04-2017,2140201,1,0,1,9
4622,18-04-2017,2140211,1,0,1,9
4623,18-04-2017,2140241,1,0,1,9
4624,18-04-2017,2140251,1,0,1,9
4625,18-04-2017,2140281,1,0,1,9
4626,18-04-2017,2140291,8,31,1,9
4627,18-04-2017,2140291,9,31,1,9
4628,18-04-2017,2140361,2,0,1,9
4629,18-04-2017,2140371,1,0,1,9
4630,18-04-2017,2140411,2,0,1,9
4631,18-04-2017,2140411,3,1,1,9
14449,19-04-2017,2140411,4,1,1,9
14707,20-04-2017,2140411,5,2,1,9
14708,20-04-2017,2140411,6,2,1,9
4632,18-04-2017,2140431,9,25,1,9
4633,18-04-2017,2140471,1,0,1,9
4634,18-04-2017,2140501,1,0,1,9
4635,18-04-2017,2140581,2,0,1,9
4636,18-04-2017,2140591,1,0,1,9
4637,18-04-2017,2140641,3,0,1,9
4638,18-04-2017,2140641,4,0,1,9
4639,18-04-2017,2140651,1,0,1,9
4640,18-04-2017,2140671,1,0,1,9
4641,18-04-2017,2140691,1,0,1,9
4642,18-04-2017,2140751,1,0,1,9
4643,18-04-2017,2140801,1,0,1,9
4644,18-04-2017,2140821,1,0,1,9
4645,18-04-2017,2140841,2,0,1,9
4646,18-04-2017,2140851,1,0,1,9
4647,18-04-2017,2140881,1,0,1,9
4648,18-04-2017,2140911,7,23,1,9
4649,18-04-2017,2140951,3,0,1,9
4650,18-04-2017,2140971,1,0,1,9
4651,18-04-2017,2140981,2,0,1,9
4652,18-04-2017,2141051,1,0,1,9
4653,18-04-2017,2141091,2,0,1,9
4654,18-04-2017,2141111,1,0,1,9
4655,18-04-2017,2141121,1,0,1,9
4656,18-04-2017,2141151,5,1,1,9
4657,18-04-2017,2141191,1,0,1,9
4658,18-04-2017,2141241,3,0,1,9
4659,18-04-2017,2141251,3,31,1,9
4660,18-04-2017,2141251,4,31,1,9
4661,18-04-2017,2141271,1,0,1,9
4662,18-04-2017,2141301,1,0,1,9
4663,18-04-2017,2141311,4,61,1,9
4664,18-04-2017,2141321,3,31,1,9
4665,18-04-2017,2141331,2,0,1,9
4666,18-04-2017,2141341,7,12,1,9
4667,18-04-2017,2141411,1,0,1,9
4668,18-04-2017,2141431,2,0,1,9
4669,18-04-2017,2141471,1,0,1,9
4670,18-04-2017,2141491,7,31,1,9
4671,18-04-2017,2141511,1,0,1,9
4672,18-04-2017,2141641,2,0,1,9
4673,18-04-2017,2141661,1,0,1,9
4674,18-04-2017,2141711,1,0,1,9
4675,18-04-2017,2141751,1,0,1,9
4676,18-04-2017,2141761,3,0,1,9
4677,18-04-2017,2141771,3,0,1,9
4678,18-04-2017,2141781,2,0,1,9
4679,18-04-2017,2141811,1,0,1,9
4680,18-04-2017,2141831,1,0,1,9
4681,18-04-2017,2141851,1,0,1,9
4682,18-04-2017,2141861,2,0,1,9
4683,18-04-2017,2141881,3,0,1,9
4684,18-04-2017,2141911,3,0,1,9
4685,18-04-2017,2141941,1,0,1,9
4686,18-04-2017,2141961,4,0,1,9
4687,18-04-2017,2141991,3,65,1,9
4688,18-04-2017,2142051,1,0,1,9
4689,18-04-2017,2142061,5,12,1,9
4690,18-04-2017,2142071,1,0,1,9
4691,18-04-2017,2142121,2,0,1,9
4692,18-04-2017,2142231,1,0,1,9
4693,18-04-2017,2142321,1,0,1,9
4694,18-04-2017,2142391,2,7,1,9
4695,18-04-2017,2142391,3,7,1,9
4696,18-04-2017,2142401,10,32,1,9
4697,18-04-2017,2142411,1,0,1,9
4698,18-04-2017,2142451,2,0,1,9
4699,18-04-2017,2142461,2,0,1,9
4700,18-04-2017,2142491,1,0,1,9
4701,18-04-2017,2142521,11,32,1,9
4702,18-04-2017,2142541,1,0,1,9
4703,18-04-2017,2142551,1,0,1,9
4704,18-04-2017,2142631,5,1,1,9
4705,18-04-2017,2142641,1,0,1,9
4706,18-04-2017,2142661,2,0,1,9
4707,18-04-2017,2142671,2,0,1,9
4708,18-04-2017,2142671,3,0,1,9
4709,18-04-2017,2142681,1,0,1,9
4710,18-04-2017,2142691,1,0,1,9
4711,18-04-2017,2142701,2,0,1,9
4712,18-04-2017,2142761,1,0,1,9
4713,18-04-2017,2142791,1,0,1,9
4714,18-04-2017,2142821,1,0,1,9
4715,18-04-2017,2142841,1,0,1,9
4716,18-04-2017,2142891,2,0,1,9
4717,18-04-2017,2142921,1,0,1,9
4718,18-04-2017,2142931,1,0,1,9
4719,18-04-2017,2143031,7,41,1,9
4720,18-04-2017,2143041,1,0,1,9
4721,18-04-2017,2143081,2,0,1,9
4722,18-04-2017,2143101,1,0,1,9
4723,18-04-2017,2143111,1,0,1,9
4724,18-04-2017,2143141,2,0,1,9
4725,18-04-2017,2143151,1,0,1,9
4726,18-04-2017,2143151,2,0,1,9
4727,18-04-2017,2143171,1,0,1,9
4728,18-04-2017,2143211,4,21,1,9
4729,18-04-2017,2143241,3,0,1,9
4730,18-04-2017,2143251,1,0,1,9
4731,18-04-2017,2143261,1,0,1,9
4732,18-04-2017,2143291,1,0,1,9
4733,18-04-2017,2143311,5,16,1,9
4734,18-04-2017,2143341,1,0,1,9
4735,18-04-2017,2143351,2,0,1,9
4736,18-04-2017,2143371,1,0,1,9
4737,18-04-2017,2143371,2,0,1,9
4738,18-04-2017,2143391,1,0,1,9
4739,18-04-2017,2143441,4,0,1,9
4740,18-04-2017,2143481,5,0,1,9
4741,18-04-2017,2143501,1,0,1,9
4742,18-04-2017,2143541,1,0,1,9
14709,20-04-2017,2143541,2,2,1,9
4743,18-04-2017,2143561,2,0,1,9
4744,18-04-2017,2143591,1,0,1,9
4745,18-04-2017,2143611,149,70,1,9
4746,18-04-2017,2143621,2,0,1,9
4747,18-04-2017,2143631,2,0,1,9
4748,18-04-2017,2143661,1,0,1,9
4749,18-04-2017,2143671,1,0,1,9
4750,18-04-2017,2143681,3,0,1,9
4751,18-04-2017,2143691,1,0,1,9
4752,18-04-2017,2143711,2,0,1,9
4753,18-04-2017,2143731,48,50,1,56250
4754,18-04-2017,2143801,1,0,1,9
4755,18-04-2017,2143811,4,4,1,9
4756,18-04-2017,2143901,1,0,1,9
4757,18-04-2017,2143921,1,0,1,9
4758,18-04-2017,2143931,1,0,1,9
4759,18-04-2017,2143941,1,0,1,9
4760,18-04-2017,2144041,1,0,1,9
4761,18-04-2017,2144061,5,124,1,9
4762,18-04-2017,2144091,2,0,1,9
4763,18-04-2017,2144131,1,0,1,9
4764,18-04-2017,2144161,1,0,1,9
4765,18-04-2017,2144231,3,0,1,9
4766,18-04-2017,2144241,9,90,1,9
4767,18-04-2017,2144361,1,0,1,9
4768,18-04-2017,2144381,3,59,1,9
4769,18-04-2017,2144391,1,0,1,9
4770,18-04-2017,2144391,2,0,1,9
4771,18-04-2017,2144391,3,0,1,9
4772,18-04-2017,2144471,3,53,1,9
4773,18-04-2017,2144521,1,0,1,9
4774,18-04-2017,2144601,2,0,1,9
4775,18-04-2017,2144621,1,0,1,9
4776,18-04-2017,2144631,1,0,1,9
4777,18-04-2017,2144691,1,0,1,9
4778,18-04-2017,2144731,1,0,1,9
4779,18-04-2017,2144851,12,62,1,9
4780,18-04-2017,2144871,1,0,1,9
4781,18-04-2017,2144891,1,0,1,9
4782,18-04-2017,2144901,1,0,1,9
4783,18-04-2017,2144911,1,0,1,9
4784,18-04-2017,2144931,6,37,1,9
4785,18-04-2017,2145001,4,4,1,9
4786,18-04-2017,2145111,34,124,1,9
4787,18-04-2017,2145121,1,0,1,9
4788,18-04-2017,2145131,3,0,1,9
4789,18-04-2017,2145151,1,0,1,9
4790,18-04-2017,2145171,3,0,1,9
4791,18-04-2017,2145181,1,0,1,9
4792,18-04-2017,2145191,3,0,1,9
4793,18-04-2017,2145201,2,0,1,9
4794,18-04-2017,2145211,3,34,1,9
4795,18-04-2017,2145231,1,0,1,9
4796,18-04-2017,2145241,2,0,1,9
4797,18-04-2017,2145311,1,0,1,9
4798,18-04-2017,2145321,2,26,1,9
4799,18-04-2017,2145331,1,0,1,9
4800,18-04-2017,2145351,2,0,1,9
4801,18-04-2017,2145391,1,0,1,9
4802,18-04-2017,2145391,2,0,1,9
4803,18-04-2017,2145421,1,0,1,9
4804,18-04-2017,2145431,1,0,1,9
4805,18-04-2017,2145481,12,58,1,9
4806,18-04-2017,2145491,1,0,1,9
4807,18-04-2017,2145501,1,0,1,9
4808,18-04-2017,2145511,1,0,1,9
4809,18-04-2017,2145561,2,0,1,9
4810,18-04-2017,2145581,4,32,1,9
4811,18-04-2017,2145591,13,45,1,9
4812,18-04-2017,2145611,3,0,1,9
4813,18-04-2017,2145621,2,0,1,9
4814,18-04-2017,2145681,1,0,1,9
4815,18-04-2017,2145721,5,32,1,9
4816,18-04-2017,2145741,2,32,1,9
4817,18-04-2017,2145771,2,0,1,9
4818,18-04-2017,2145811,1,0,1,9
4819,18-04-2017,2145821,2,0,1,9
4820,18-04-2017,2145841,1,0,1,9
4821,18-04-2017,2145851,1,0,1,9
4822,18-04-2017,2145871,3,4,1,9
4823,18-04-2017,2145881,1,0,1,9
4824,18-04-2017,2145891,2,0,1,9
4825,18-04-2017,2145921,22,27,1,9
4826,18-04-2017,2145931,1,0,1,9
4827,18-04-2017,2146061,1,0,1,9
4828,18-04-2017,2146081,10,36,1,9
4829,18-04-2017,2146101,1,0,1,9
4830,18-04-2017,2146121,1,0,1,9
4831,18-04-2017,2146171,14,48,1,9
4832,18-04-2017,2146181,1,0,1,9
4833,18-04-2017,2146181,2,0,1,9
4834,18-04-2017,2146211,1,0,1,9
4835,18-04-2017,2146221,2,0,1,9
4836,18-04-2017,2146291,1,0,1,9
4837,18-04-2017,2146361,2,0,1,9
4838,18-04-2017,2146391,6,32,1,9
4839,18-04-2017,2146431,1,0,1,9
4840,18-04-2017,2146451,1,0,1,9
4841,18-04-2017,2146471,1,0,1,9
4842,18-04-2017,2146511,1,0,1,9
4843,18-04-2017,2146541,4,1,1,9
4844,18-04-2017,2146581,3,3,1,9
4845,18-04-2017,2146591,1,0,1,9
4846,18-04-2017,2146611,2,0,1,9
4847,18-04-2017,2146641,2,0,1,9
4848,18-04-2017,2146641,3,0,1,9
4849,18-04-2017,2146661,1,0,1,9
4850,18-04-2017,2146671,1,0,1,9
4851,18-04-2017,2146701,3,0,1,9
4852,18-04-2017,2146721,1,0,1,9
4853,18-04-2017,2146771,2,0,1,9
4854,18-04-2017,2146781,1,0,1,9
4855,18-04-2017,2146841,3,0,1,9
4856,18-04-2017,2146861,1,0,1,9
4857,18-04-2017,2146881,2,0,1,9
4858,18-04-2017,2146891,2,2,1,9
4859,18-04-2017,2146911,1,0,1,9
4860,18-04-2017,2146931,1,0,1,9
4861,18-04-2017,2146991,9,31,1,9
4862,18-04-2017,2147051,1,0,1,9
4863,18-04-2017,2147061,4,61,1,9
4864,18-04-2017,2147091,3,0,1,9
4865,18-04-2017,2147171,3,0,1,9
4866,18-04-2017,2147191,3,0,1,9
4867,18-04-2017,2147221,1,0,1,9
4868,18-04-2017,2147261,1,0,1,9
4869,18-04-2017,2147271,2,0,1,9
4870,18-04-2017,2147281,14,61,1,9
4871,18-04-2017,2147321,1,0,1,9
4872,18-04-2017,2147371,3,9,1,9
4873,18-04-2017,2147391,7,8,1,9
4874,18-04-2017,2147421,2,0,1,9
4875,18-04-2017,2147431,3,0,1,9
4876,18-04-2017,2147451,1,0,1,9
4877,18-04-2017,2147521,1,0,1,9
4878,18-04-2017,2147541,1,0,1,9
4879,18-04-2017,2147571,2,0,1,9
4880,18-04-2017,2147581,3,1,1,9
4881,18-04-2017,2147611,3,0,1,9
4882,18-04-2017,2147641,3,0,1,9
4883,18-04-2017,2147701,1,0,1,9
4884,18-04-2017,2147711,1,0,1,9
4885,18-04-2017,2147731,2,0,1,9
4886,18-04-2017,2147741,2,0,1,9
4887,18-04-2017,2147771,5,31,1,9
4888,18-04-2017,2147781,2,0,1,9
4889,18-04-2017,2147791,2,1,1,9
4890,18-04-2017,2147801,1,0,1,9
4891,18-04-2017,2147821,20,32,1,9
4892,18-04-2017,2147861,1,0,1,9
4893,18-04-2017,2147871,3,0,1,9
4894,18-04-2017,2147921,1,0,1,9
4895,18-04-2017,2147931,9,50,1,9
4896,18-04-2017,2148021,1,0,1,9
4897,18-04-2017,2148031,2,0,1,9
4898,18-04-2017,2148051,2,0,1,9
4899,18-04-2017,2148101,2,0,1,9
4900,18-04-2017,2148141,1,0,1,9
4901,18-04-2017,2148151,7,21,1,9
4902,18-04-2017,2148181,1,0,1,9
4903,18-04-2017,2148181,2,0,1,9
4904,18-04-2017,2148231,3,0,1,9
4905,18-04-2017,2148241,1,0,1,9
4906,18-04-2017,2148251,2,20,1,9
4907,18-04-2017,2148271,1,0,1,9
4908,18-04-2017,2148271,2,0,1,9
4909,18-04-2017,2148281,5,1,1,9
4910,18-04-2017,2148291,4,0,1,9
4911,18-04-2017,2148381,1,0,1,9
4912,18-04-2017,2148391,1,0,1,9
4913,18-04-2017,2148421,2,0,1,9
4914,18-04-2017,2148431,1,0,1,9
4915,18-04-2017,2148431,2,0,1,9
4916,18-04-2017,2148471,1,0,1,9
4917,18-04-2017,2148481,1,0,1,9
4918,18-04-2017,2148491,2,0,1,9
4919,18-04-2017,2148501,3,0,1,9
4920,18-04-2017,2148531,2,0,1,9
4921,18-04-2017,2148541,1,0,1,9
4922,18-04-2017,2148581,7,32,1,9
4923,18-04-2017,2148601,1,0,1,9
4924,18-04-2017,2148621,1,0,1,9
4925,18-04-2017,2148631,3,0,1,9
4926,18-04-2017,2148661,1,0,1,9
4927,18-04-2017,2148671,3,0,1,9
4928,18-04-2017,2148691,1,0,1,9
4929,18-04-2017,2148701,1,0,1,9
4930,18-04-2017,2148721,2,0,1,9
4931,18-04-2017,2148761,1,0,1,9
4932,18-04-2017,2148771,1,0,1,9
4933,18-04-2017,2148811,2,0,1,9
4934,18-04-2017,2148821,3,4,1,9
4935,18-04-2017,2148861,2,0,1,9
4936,18-04-2017,2148881,1,0,1,9
4937,18-04-2017,2148921,3,1,1,9
4938,18-04-2017,2148951,1,0,1,9
4939,18-04-2017,2148971,2,0,1,9
4940,18-04-2017,2149081,1,0,1,9
4941,18-04-2017,2149141,1,0,1,9
4942,18-04-2017,2149151,3,0,1,9
4943,18-04-2017,2149171,1,0,1,9
4944,18-04-2017,2149181,2,0,1,9
4945,18-04-2017,2149221,1,0,1,9
4946,18-04-2017,2149251,1,0,1,9
14450,19-04-2017,2149251,2,1,1,9
4947,18-04-2017,2149291,1,0,1,9
4948,18-04-2017,2149331,4,4,1,9
4949,18-04-2017,2149341,1,0,1,9
4950,18-04-2017,2149361,1,0,1,9
4951,18-04-2017,2149411,7,31,1,9
4952,18-04-2017,2149461,1,0,1,9
4953,18-04-2017,2149471,1,0,1,9
4954,18-04-2017,2149501,2,0,1,9
4955,18-04-2017,2149621,2,31,1,9
4956,18-04-2017,2149631,2,0,1,9
4957,18-04-2017,2149641,1,0,1,9
4958,18-04-2017,2149671,1,0,1,9
4959,18-04-2017,2149691,3,0,1,9
4960,18-04-2017,2149731,2,0,1,9
4961,18-04-2017,2149761,2,0,1,9
4962,18-04-2017,2149781,1,0,1,9
4963,18-04-2017,2149801,1,0,1,9
4964,18-04-2017,2149831,1,0,1,9
4965,18-04-2017,2149861,1,0,1,9
4966,18-04-2017,2149901,1,0,1,9
4967,18-04-2017,2149911,4,0,1,9
4968,18-04-2017,2149941,1,0,1,9
4969,18-04-2017,2149951,1,0,1,9
4970,18-04-2017,2149961,1,0,1,9
4971,18-04-2017,2149971,1,0,1,9
4972,18-04-2017,2149981,8,37,1,9
4973,18-04-2017,2150031,1,0,1,9
4974,18-04-2017,2150041,1,0,1,9
4975,18-04-2017,2150051,1,0,1,9
4976,18-04-2017,2150081,1,0,1,9
4977,18-04-2017,2150101,1,0,1,9
4978,18-04-2017,2150161,1,0,1,9
4979,18-04-2017,2150171,7,90,1,9
4980,18-04-2017,2150181,2,0,1,9
4981,18-04-2017,2150201,1,0,1,9
4982,18-04-2017,2150271,2,0,1,9
4983,18-04-2017,2150291,1,0,1,9
14710,20-04-2017,2150291,2,1,1,9
4984,18-04-2017,2150301,1,0,1,9
4985,18-04-2017,2150331,3,6,1,9
4986,18-04-2017,2150341,1,0,1,9
4987,18-04-2017,2150351,1,0,1,9
4988,18-04-2017,2150361,4,14,1,9
4989,18-04-2017,2150451,2,0,1,9
4990,18-04-2017,2150501,3,7,1,9
4991,18-04-2017,2150521,2,0,1,9
4992,18-04-2017,2150531,1,0,1,9
4993,18-04-2017,2150571,5,37,1,9
4994,18-04-2017,2150671,1,0,1,9
4995,18-04-2017,2150721,2,0,1,9
4996,18-04-2017,2150761,1,0,1,9
4997,18-04-2017,2150811,4,32,1,9
4998,18-04-2017,2150821,4,90,1,9
4999,18-04-2017,2150891,1,0,1,9
5000,18-04-2017,2150911,2,0,1,9
5001,18-04-2017,2150921,3,0,1,9
5002,18-04-2017,2150931,1,0,1,9
5003,18-04-2017,2150961,3,31,1,9
5004,18-04-2017,2150971,1,0,1,9
5005,18-04-2017,2150971,2,0,1,9
5006,18-04-2017,2151041,1,0,1,9
5007,18-04-2017,2151061,2,0,1,9
5008,18-04-2017,2151111,3,0,1,9
5009,18-04-2017,2151131,1,0,1,9
5010,18-04-2017,2151151,2,32,1,9
5011,18-04-2017,2151191,2,0,1,9
5012,18-04-2017,2151211,1,0,1,9
5013,18-04-2017,2151221,1,0,1,9
5014,18-04-2017,2151241,1,0,1,9
5015,18-04-2017,2151291,4,0,1,9
5016,18-04-2017,2151301,3,0,1,9
5017,18-04-2017,2151351,6,1,1,9
5018,18-04-2017,2151361,3,1,1,9
5019,18-04-2017,2151371,1,0,1,9
5020,18-04-2017,2151391,1,0,1,9
5021,18-04-2017,2151401,10,37,1,9
5022,18-04-2017,2151421,2,0,1,9
5023,18-04-2017,2151451,2,0,1,9
5024,18-04-2017,2151461,2,0,1,9
5025,18-04-2017,2151471,2,0,1,9
5026,18-04-2017,2151481,86,21,1,9
5027,18-04-2017,2151491,1,0,1,9
5028,18-04-2017,2151551,1,0,1,9
5029,18-04-2017,2151561,3,0,1,9
5030,18-04-2017,2151571,2,0,1,9
5031,18-04-2017,2151611,18,62,1,9
5032,18-04-2017,2151621,1,0,1,9
5033,18-04-2017,2151681,1,0,1,9
5034,18-04-2017,2151701,17,123,1,9
5035,18-04-2017,2151711,1,0,1,9
5036,18-04-2017,2151721,2,0,1,9
5037,18-04-2017,2151731,1,0,1,9
5038,18-04-2017,2151741,1,0,1,9
5039,18-04-2017,2151751,1,0,1,9
5040,18-04-2017,2151761,1,0,1,9
5041,18-04-2017,2151791,1,0,1,9
5042,18-04-2017,2151801,18,91,1,9
5043,18-04-2017,2151811,16,123,1,9
5044,18-04-2017,2151821,2,0,1,9
5045,18-04-2017,2151851,1,0,1,9
5046,18-04-2017,2151861,1,0,1,9
5047,18-04-2017,2151871,3,0,1,9
5048,18-04-2017,2151891,3,0,1,9
5049,18-04-2017,2151901,3,0,1,9
5050,18-04-2017,2151931,1,0,1,9
5051,18-04-2017,2151981,1,0,1,9
5052,18-04-2017,2152011,1,0,1,9
5053,18-04-2017,2152021,1,0,1,9
5054,18-04-2017,2152041,1,0,1,9
5055,18-04-2017,2152051,1,0,1,9
5056,18-04-2017,2152081,2,0,1,9
5057,18-04-2017,2152091,3,0,1,9
5058,18-04-2017,2152101,3,0,1,9
5059,18-04-2017,2152131,3,1,1,9
5060,18-04-2017,2152191,3,0,1,9
5061,18-04-2017,2152201,1,0,1,9
5062,18-04-2017,2152211,1,0,1,9
5063,18-04-2017,2152241,1,0,1,9
5064,18-04-2017,2152251,2,0,1,9
5065,18-04-2017,2152261,2,0,1,9
5066,18-04-2017,2152271,1,0,1,9
5067,18-04-2017,2152301,1,0,1,9
5068,18-04-2017,2152311,2,0,1,9
5069,18-04-2017,2152351,1,0,1,9
5070,18-04-2017,2152351,2,0,1,9
14451,19-04-2017,2152351,3,0,1,9
5071,18-04-2017,2152361,6,3,1,9
5072,18-04-2017,2152371,1,0,1,9
5073,18-04-2017,2152381,1,0,1,9
5074,18-04-2017,2152391,1,0,1,9
5075,18-04-2017,2152401,1,0,1,9
5076,18-04-2017,2152421,1,0,1,9
5077,18-04-2017,2152441,10,62,1,9
5078,18-04-2017,2152451,1,0,1,9
5079,18-04-2017,2152461,1,0,1,9
5080,18-04-2017,2152481,1,0,1,9
5081,18-04-2017,2152501,6,3,1,9
5082,18-04-2017,2152531,23,21,1,9
5083,18-04-2017,2152541,8,21,1,9
