order_id,platform,vehicle_category,commitment_fee,GA_REVENUE
1742801,Desktop,Scooter,775,775
1742811,Desktop,Auto Inspection,549,#N/A
1742821,Desktop,Car,6400,6400
1742851,Desktop,Scooter,950,950
1742861,Android,Motorcycle/Bike,538,#N/A
1742881,Web,,34500,#N/A
1742891,App,Scooter,1000,#N/A
1742911,Android,Motorcycle/Bike,613,#N/A
1742921,Desktop,Car,13200,13200
1742931,App,Motorcycle/Bike,1000,#N/A
1742941,Android,Motorcycle/Bike,800,#N/A
1742981,Android,Scooter,637,#N/A
1743021,Desktop,Car,4900,4900
1743041,App,Scooter,900,#N/A
1743051,Android,Motorcycle/Bike,837,#N/A
1743071,Android,Car,9000,#N/A
1743091,Desktop,Car,5600,5600
1743101,Android,Motorcycle/Bike,687,#N/A
1743111,Desktop,Car,5200,5200
1743121,Desktop,Car,2300,2300
1743131,Desktop,Car,7500,7500
1743171,Android,Motorcycle/Bike,638,#N/A
1743191,Desktop,Car,12500,12500
1743201,Desktop,Scooter,575,575
1743211,Desktop,Car,4800,4800
1743221,Desktop,Car,23000,#N/A
1743231,Desktop,Scooter,600,600
1743241,Mobile Web,Scooter,725,725
1743251,Desktop,Motorcycle/Bike,800,800
1743261,Desktop,Car,15500,#N/A
1743291,Desktop,Scooter,925,925
1743301,IoS,Motorcycle/Bike,1150,#N/A
1743311,IoS,Motorcycle/Bike,663,#N/A
1743321,IoS,Motorcycle/Bike,950,#N/A
1743341,Desktop,Scooter,900,900
1743351,Desktop,Car,10500,10500
1743381,App,Motorcycle/Bike,700,#N/A
1743391,Desktop,Car,21800,21800
1743411,Desktop,Scooter,563,563
1743421,Desktop,Car,27700,27700
1743361,Desktop,Car,1500,#N/A
1743441,Desktop,Scooter,1300,1300
1743461,Desktop,Scooter,613,613
1743501,Desktop,Motorcycle/Bike,638,638
1743511,Android,Car,8500,#N/A
1743541,Desktop,Motorcycle/Bike,713,713
1743551,App,Scooter,600,#N/A
1743571,IoS,Car,10300,#N/A
1743601,Desktop,Scooter,663,663
1743611,Desktop,Premium / Super Car,46000,46000
1743631,Desktop,Auto Inspection,249,#N/A
1743641,App,Motorcycle/Bike,625,#N/A
1743651,Desktop,Scooter,575,575
1743671,Android,Car,15000,#N/A
1743681,Desktop,Scooter,775,775
1743691,Desktop,Motorcycle/Bike,713,713
1743701,Android,Car,10000,#N/A
1743751,Desktop,Motorcycle/Bike,600,600
1743791,Android,Premium / Super Car,56000,#N/A
1743821,Desktop,Motorcycle/Bike,1400,1400
1743851,Android,Motorcycle/Bike,625,#N/A
1743861,Mobile Web,Motorcycle/Bike,1700,1700
1743871,Web,,9200,#N/A
1743881,IoS,Car,6000,#N/A
1743901,IoS,Car,10500,#N/A
1743911,Android,Car,12000,#N/A
1743921,Android,Car,5500,#N/A
1743931,Android,Car,5100,#N/A
1743941,Android,Motorcycle/Bike,1100,#N/A
1743951,Android,Car,10220,#N/A
1743961,Android,Motorcycle/Bike,1250,#N/A
1744001,Desktop,Car,44000,44000
1744011,Desktop,Car,18000,18000
1744021,Desktop,Car,30000,30000
1744041,Android,Motorcycle/Bike,1013,#N/A
1744051,Android,Motorcycle/Bike,912,#N/A
1744071,Desktop,Premium / Super Car,77000,77000
1744101,App,Car,2900,#N/A
1744171,Desktop,Car,17900,17900
1744181,App,Car,3020,#N/A
1744191,Desktop,Car,5800,5800
1744201,Desktop,Premium / Super Car,120000,120000
1744211,IoS,Car,2800,#N/A
1744231,Android,Car,8600,#N/A
1744281,Android,Motorcycle/Bike,850,#N/A
1744291,Android,Scooter,1062,#N/A
1744331,Android,Motorcycle/Bike,813,#N/A
1744351,Android,Motorcycle/Bike,650,#N/A
1744361,Android,Motorcycle/Bike,812,#N/A
1744381,Android,Scooter,650,#N/A
1744391,Android,Car,11400,#N/A
1744401,Desktop,Auto Inspection,549,#N/A
1744411,Desktop,Auto Inspection,549,#N/A
1744421,Desktop,Auto Inspection,549,#N/A
1744431,Desktop,Auto Inspection,549,#N/A
1744441,Desktop,Auto Inspection,549,#N/A
1744451,Desktop,Auto Inspection,549,#N/A
1744461,Desktop,Auto Inspection,549,#N/A
1744491,Desktop,Car,35000,35000
1744481,Desktop,Car,21000,21000
1744551,Desktop,Car,46000,46000
1744561,Android,Motorcycle/Bike,862,#N/A
1744571,App,Scooter,700,#N/A
1744581,Web,,9200,#N/A
1744591,App,Scooter,325,#N/A
1744651,App,Scooter,700,#N/A
1744671,Desktop,Motorcycle/Bike,650,650
1744681,Android,Motorcycle/Bike,550,#N/A
1744691,Android,Scooter,875,#N/A
1744701,Desktop,Motorcycle/Bike,625,625
1744711,Desktop,Scooter,750,750
1744721,Mobile Web,Car,10500,10500
1744731,Desktop,Scooter,900,#N/A
1744741,Desktop,Motorcycle/Bike,550,550
1744751,Desktop,Car,9000,9000
1744761,App,Car,9000,#N/A
1744771,App,Premium / Super Car,60000,#N/A
1744781,Desktop,Car,36000,36000
1744831,App,Car,8500,#N/A
1744841,Desktop,Auto Inspection,549,#N/A
1744851,Web,,1725,#N/A
1744861,App,Motorcycle/Bike,1500,#N/A
1744871,Android,Motorcycle/Bike,600,#N/A
1744881,Desktop,Motorcycle/Bike,713,713
1744891,App,Scooter,875,#N/A
1744931,IoS,Motorcycle/Bike,1100,#N/A
1744941,Desktop,Car,9000,9000
1744961,Desktop,Car,8000,8000
1744991,Web,,3450,#N/A
1745011,IoS,Car,8000,#N/A
1745021,Android,Motorcycle/Bike,775,#N/A
1745051,Desktop,Car,10000,10000
1745061,Android,Motorcycle/Bike,1063,#N/A
1745071,Android,Motorcycle/Bike,675,#N/A
1745081,Android,Car,3700,#N/A
1745091,Android,Scooter,700,#N/A
1745111,Mobile Web,Motorcycle/Bike,963,963
1745121,Android,Motorcycle/Bike,725,#N/A
1745131,App,Car,13100,#N/A
1745161,App,Car,5400,#N/A
1745171,IoS,Motorcycle/Bike,1475,#N/A
1745181,Desktop,Car,6000,6000
1745201,Web,,3450,#N/A
1745211,Web,,9200,#N/A
1745231,Web,,34500,#N/A
1745261,Desktop,Car,7700,7700
1745271,App,Car,6000,#N/A
1745281,Android,Motorcycle/Bike,600,#N/A
1745291,Desktop,Motorcycle/Bike,3563,3563
1745301,Desktop,Scooter,825,825
1745311,Android,Motorcycle/Bike,1550,#N/A
1745331,Desktop,Motorcycle/Bike,538,538
1745351,IoS,Car,6900,#N/A
1745361,Android,Scooter,550,#N/A
1745371,Mobile Web,Car,6000,6000
1745381,App,Scooter,1150,#N/A
1745421,Desktop,Car,5100,5100
1745431,Mobile Web,Car,5500,5500
1745441,Desktop,Scooter,700,700
1745451,Desktop,Car,5200,5200
1745461,Desktop,Car,8000,8000
1745471,App,Scooter,675,#N/A
1745491,App,Motorcycle/Bike,675,#N/A
1745501,App,Motorcycle/Bike,850,#N/A
1745511,App,Motorcycle/Bike,438,#N/A
1745521,Android,Motorcycle/Bike,625,#N/A
1745531,Android,Motorcycle/Bike,550,#N/A
1745541,Desktop,Scooter,1250,1250
1745551,IoS,Scooter,875,#N/A
1745561,Desktop,Motorcycle/Bike,750,750
1745571,Desktop,Scooter,875,875
1745581,Mobile Web,Car,16500,16500
1745591,Android,Scooter,875,#N/A
1745601,Android,Car,11500,#N/A
1745641,Desktop,Car,5400,5400
1745661,Desktop,Car,8220,8220
1745671,Android,Car,1800,#N/A
1745691,Android,Car,2700,#N/A
1745701,Web,,4600,#N/A
1745721,Android,Scooter,600,#N/A
1745731,IoS,Motorcycle/Bike,950,#N/A
1745741,IoS,Scooter,713,#N/A
1745761,App,Motorcycle/Bike,650,#N/A
1745771,Desktop,Car,3240,3240
1745791,App,Car,7000,#N/A
1745801,Android,Car,5000,#N/A
1745811,Android,Scooter,1063,#N/A
1745821,App,Motorcycle/Bike,600,#N/A
1745831,Desktop,Car,41500,41500
1745841,Android,Motorcycle/Bike,875,#N/A
1745851,App,Motorcycle/Bike,575,#N/A
1745861,Desktop,Car,11500,11500
1745881,Android,Scooter,625,#N/A
1745871,Android,Car,6000,#N/A
1745891,App,Car,18000,#N/A
1745901,Android,Car,5000,#N/A
1745911,Desktop,Car,7000,7000
1745921,App,Motorcycle/Bike,788,#N/A
1745931,Android,Scooter,650,#N/A
1745951,Android,Car,4000,#N/A
1745981,App,Scooter,1025,#N/A
1745991,App,Warranty,649,#N/A
1746001,Desktop,Scooter,525,525
1746011,Mobile Web,Car,14200,14200
1746021,Desktop,Scooter,1100,1100
1746031,Desktop,Scooter,588,588
1746041,Android,Car,8000,#N/A
1746051,Android,Scooter,800,#N/A
1746061,Android,Car,10000,#N/A
1746071,IoS,Car,44000,#N/A
1746081,Desktop,Car,2300,2300
1746091,Desktop,Car,9400,9400
1746101,Desktop,Car,14220,14220
1746111,Desktop,Motorcycle/Bike,775,775
1746121,Android,Motorcycle/Bike,750,#N/A
1746131,App,Motorcycle/Bike,1375,#N/A
1746151,App,Motorcycle/Bike,800,#N/A
1746171,Android,Motorcycle/Bike,1150,#N/A
1746191,Android,Motorcycle/Bike,655,#N/A
1746161,App,Scooter,725,#N/A
1746181,App,Motorcycle/Bike,1375,#N/A
1746211,App,Scooter,1125,#N/A
1746241,Android,Scooter,700,#N/A
1746261,App,Motorcycle/Bike,850,#N/A
1746271,App,Motorcycle/Bike,3000,#N/A
1746281,Android,Motorcycle/Bike,1162,#N/A
1746291,App,Motorcycle/Bike,3450,#N/A
1746301,Desktop,Car,13000,13000
1746311,Android,Motorcycle/Bike,912,#N/A
1746331,Desktop,Car,22000,22000
1746341,Android,Motorcycle/Bike,713,#N/A
1746351,App,Scooter,850,#N/A
1746371,Mobile Web,Scooter,563,563
1746381,Mobile Web,Scooter,575,575
1746411,App,Motorcycle/Bike,1875,#N/A
1746421,App,Scooter,750,#N/A
1746431,Desktop,Car,28000,28000
1746441,Desktop,Bicycle,250,250
1746461,Mobile Web,Car,7500,7500
1746471,App,Motorcycle/Bike,1263,#N/A
1746481,App,Motorcycle/Bike,538,#N/A
1746491,Android,Motorcycle/Bike,750,#N/A
1746501,App,Motorcycle/Bike,1788,#N/A
1746511,App,Motorcycle/Bike,625,#N/A
1746521,App,Motorcycle/Bike,550,#N/A
1746531,App,Motorcycle/Bike,1050,#N/A
1746541,App,Motorcycle/Bike,1125,#N/A
1746551,Android,Motorcycle/Bike,587,#N/A
1746561,Desktop,Motorcycle/Bike,1200,1200
1746571,App,Motorcycle/Bike,975,#N/A
1746581,App,Motorcycle/Bike,1050,#N/A
1746591,App,Scooter,600,#N/A
1746601,App,Motorcycle/Bike,625,#N/A
1746611,App,Motorcycle/Bike,1300,#N/A
1746621,App,Motorcycle/Bike,750,#N/A
1746631,App,Motorcycle/Bike,800,#N/A
1746641,App,Motorcycle/Bike,625,#N/A
1746661,App,Motorcycle/Bike,625,#N/A
1746671,App,Motorcycle/Bike,1425,#N/A
1746681,App,Scooter,625,#N/A
1746691,Android,Motorcycle/Bike,1625,#N/A
1746701,Android,Motorcycle/Bike,700,#N/A
1746711,Desktop,Motorcycle/Bike,225,225
1746731,Desktop,Car,34000,34000
1746741,Desktop,Premium / Super Car,26000,26000
1746751,App,Car,4100,#N/A
1746761,Desktop,Car,11000,11000
1746791,IoS,Car,10000,#N/A
1746801,Desktop,Scooter,800,800
1746811,Desktop,Auto Inspection,249,#N/A
1746821,Desktop,Auto Inspection,549,#N/A
1746831,Desktop,Auto Inspection,549,#N/A
1746841,Desktop,Auto Inspection,549,#N/A
1746851,Desktop,Auto Inspection,549,#N/A
1746861,Desktop,Auto Inspection,549,#N/A
1746871,Desktop,Premium / Super Car,36000,36000
1746901,Mobile Web,Motorcycle/Bike,1250,1250
1746911,Desktop,Auto Inspection,549,#N/A
1746921,Desktop,Auto Inspection,549,#N/A
1746931,Desktop,Auto Inspection,549,#N/A
1746941,Desktop,Auto Inspection,549,#N/A
1746951,Desktop,Auto Inspection,549,#N/A
1746961,Desktop,Auto Inspection,549,#N/A
1746971,Desktop,Auto Inspection,549,#N/A
1746981,Desktop,Auto Inspection,549,#N/A
1746991,Android,Car,3000,#N/A
1747001,IoS,Car,16500,#N/A
1747011,App,Scooter,425,#N/A
1747031,Desktop,Car,6500,6500
1747041,Desktop,Car,4200,#N/A
1747071,App,Car,14500,#N/A
1747111,IoS,Car,7700,#N/A
1747121,Desktop,Car,7500,7500
1747151,Desktop,Premium / Super Car,84000,84000
1747171,Desktop,Auto Inspection,249,#N/A
1747181,IoS,Car,26000,#N/A
1747201,Desktop,Motorcycle/Bike,625,625
1747221,App,Motorcycle/Bike,675,#N/A
1747251,App,Scooter,625,#N/A
1747261,App,Scooter,725,#N/A
1747281,App,Scooter,1175,#N/A
1747321,IoS,Car,3300,#N/A
1747341,Desktop,Scooter,1325,1325
1747351,Web,,9200,#N/A
1747371,App,Motorcycle/Bike,1375,#N/A
1747391,App,Scooter,750,#N/A
1747401,App,Scooter,850,#N/A
1747411,IoS,Motorcycle/Bike,2875,#N/A
1747431,Desktop,Car,17400,17400
1747451,App,Scooter,1175,#N/A
1747471,App,Car,3500,#N/A
1747461,Android,Motorcycle/Bike,1375,#N/A
1747511,Desktop,Auto Inspection,549,#N/A
1747521,Desktop,Auto Inspection,549,#N/A
1747531,Desktop,Premium / Super Car,33000,33000
1747541,Desktop,Premium / Super Car,28000,28000
1747551,IoS,Car,6800,#N/A
1747561,App,Car,6000,#N/A
1747571,Desktop,Car,4700,4700
1747581,App,Auto Inspection,249,#N/A
1747591,Android,Scooter,1125,#N/A
1747601,App,Scooter,750,#N/A
1747611,Android,Scooter,1650,#N/A
1747641,Desktop,Car,3500,3500
1747651,Desktop,Auto Inspection,249,#N/A
1747661,Desktop,Car,8000,8000
1747671,Android,Car,7000,#N/A
1747681,Desktop,Car,5100,5100
1747691,IoS,Motorcycle/Bike,850,#N/A
1747701,Android,Motorcycle/Bike,650,#N/A
1747711,Android,Motorcycle/Bike,1300,#N/A
1747781,App,Motorcycle/Bike,800,#N/A
1747841,App,Car,4480,#N/A
1747851,App,Motorcycle/Bike,1075,#N/A
1747911,Android,Motorcycle/Bike,875,#N/A
1747921,Android,Scooter,675,#N/A
1747941,Android,Scooter,800,#N/A
1747951,Desktop,Car,10,10
1747961,Android,Scooter,450,#N/A
1747981,Web,,34500,#N/A
1748011,Desktop,Scooter,175,175
1748021,App,Motorcycle/Bike,550,#N/A
1748031,App,Motorcycle/Bike,875,#N/A
1748071,Desktop,Super Bike,10000,10000
1748081,Web,,3450,#N/A
1748101,Desktop,Bicycle,90,90
1748121,App,Motorcycle/Bike,238,#N/A
1748171,App,Car,4500,#N/A
1748211,App,Car,23000,#N/A
1748221,Desktop,Motorcycle/Bike,1200,#N/A
1748241,Desktop,Scooter,950,950
1748251,Desktop,Motorcycle/Bike,800,800
1748261,Desktop,Scooter,925,925
1748271,Desktop,Car,3000,3000
1748281,Desktop,Car,46000,46000
1748291,Desktop,Motorcycle/Bike,700,700
1748311,Desktop,Scooter,675,675
1748321,Android,Motorcycle/Bike,925,#N/A
1748331,Desktop,,100,100
1748301,Desktop,Car,11500,#N/A
1748351,App,Car,3200,#N/A
1748361,Mobile Web,Car,2800,2800
1748371,App,Car,13400,#N/A
1748391,Desktop,Car,5000,5000
1748401,Mobile Web,Motorcycle/Bike,450,450
1748411,Desktop,Car,10,10
1748421,Desktop,Premium / Super Car,29800,29800
1748431,Desktop,Car,9900,9900
1748441,App,Motorcycle/Bike,800,#N/A
1748451,Android,Scooter,1125,#N/A
1748461,Desktop,Car,4300,4300
1748471,Desktop,Car,4700,4700
1748491,App,Motorcycle/Bike,700,#N/A
1748511,Desktop,Scooter,1275,1275
1748521,App,Motorcycle/Bike,875,#N/A
1748541,App,Car,30000,#N/A
1748551,App,Motorcycle/Bike,1000,#N/A
1748561,App,Scooter,1063,#N/A
1748601,Android,Car,18000,#N/A
1748611,IoS,Car,24000,#N/A
1748621,Android,Motorcycle/Bike,950,#N/A
1748641,Android,Car,9000,#N/A
1748651,Desktop,Car,22000,22000
1748661,Desktop,Car,7260,7260
1748671,IoS,Car,3400,#N/A
1748681,App,Scooter,1025,#N/A
1748691,Android,Car,5600,#N/A
1748701,Desktop,Auto Inspection,549,#N/A
1748711,Desktop,Auto Inspection,549,#N/A
1748721,Desktop,Auto Inspection,549,#N/A
1748731,Desktop,Auto Inspection,549,#N/A
1748741,Desktop,Auto Inspection,549,#N/A
1748871,Desktop,Car,10200,10200
1748891,Desktop,Car,6800,6800
1748901,Desktop,Car,4900,4900
1748921,App,Scooter,625,#N/A
1748931,Android,Motorcycle/Bike,1000,#N/A
1748941,Android,Motorcycle/Bike,625,#N/A
1748951,Android,Car,12500,#N/A
1748961,App,Car,3200,#N/A
1748981,Web,,3450,#N/A
1749001,Web,,3450,#N/A
1749011,Desktop,Scooter,950,950
1749021,Desktop,Auto Inspection,549,#N/A
1749031,App,Motorcycle/Bike,625,#N/A
1749041,App,Car,10000,#N/A
1749051,Desktop,Premium / Super Car,44000,44000
1749061,App,Car,8000,#N/A
1749071,Desktop,Scooter,900,900
1749081,App,Car,14220,#N/A
1749091,Desktop,Scooter,588,588
1749101,Desktop,Car,3000,3000
1749111,IoS,Car,6600,#N/A
1749121,Android,Motorcycle/Bike,950,#N/A
1749131,Desktop,Scooter,700,700
1749141,Desktop,Scooter,950,950
1749161,Desktop,Car,19600,33600
1749171,Desktop,Car,14000,#N/A
1749181,Android,Motorcycle/Bike,825,#N/A
1749201,Desktop,Scooter,800,800
1749251,Desktop,Scooter,950,950
1749231,Desktop,Car,7000,7000
1749301,Desktop,Scooter,400,400
1749311,Desktop,Scooter,1375,1375
1749321,Android,Motorcycle/Bike,1750,#N/A
1749341,Desktop,Auto Inspection,549,#N/A
1749351,Desktop,Auto Inspection,549,#N/A
1749361,Desktop,Auto Inspection,549,#N/A
1749371,Android,Scooter,700,#N/A
1749381,Desktop,Car,12000,12000
1749401,Android,Motorcycle/Bike,700,#N/A
1749411,Android,Motorcycle/Bike,750,#N/A
1749421,Desktop,Car,7000,7000
1749441,App,Scooter,650,#N/A
1749451,App,Scooter,588,#N/A
1749461,Desktop,Car,4200,4200
1749471,App,Scooter,388,#N/A
1749481,Android,Car,15900,#N/A
1749501,App,Motorcycle/Bike,675,#N/A
1749511,Desktop,Car,9600,9600
1749521,Desktop,Car,21000,21000
1749531,App,Scooter,625,#N/A
1749551,App,Scooter,700,#N/A
1749561,App,Scooter,700,#N/A
1749571,Desktop,Car,5800,5800
1749591,Desktop,Auto Inspection,549,#N/A
1749601,App,Car,10000,#N/A
1749611,Desktop,Scooter,1000,1000
1749621,Android,Motorcycle/Bike,887,#N/A
1749631,IoS,Car,1200,#N/A
1749651,Desktop,Scooter,325,325
1749661,Desktop,Scooter,550,550
1749691,Android,Car,5000,#N/A
1749711,Desktop,Premium / Super Car,80000,80000
1749731,App,Car,7800,#N/A
1749741,Desktop,Car,4000,4000
1749751,Desktop,Car,9400,9400
1749761,Desktop,Car,15600,15600
1743061,Desktop,Car,24000,#N/A
1749781,IoS,Scooter,750,#N/A
1749821,Desktop,Motorcycle/Bike,650,650
1749831,Android,Car,3900,#N/A
1749841,App,Motorcycle/Bike,800,#N/A
1749851,Desktop,Scooter,1050,1050
1749861,Mobile Web,Car,5300,5300
1749871,Desktop,Scooter,750,750
1749881,Desktop,Scooter,800,800
1749891,Android,Car,9960,#N/A
1749901,Desktop,Car,48000,48000
1749911,App,Car,14500,#N/A
1749921,App,Motorcycle/Bike,1375,#N/A
1749931,Android,Car,18000,#N/A
1749941,Desktop,Scooter,888,888
1749951,App,Car,18380,#N/A
1749961,Android,Car,22000,#N/A
1750011,Android,Scooter,600,#N/A
1750021,Android,Motorcycle/Bike,750,#N/A
1750031,IoS,Scooter,800,#N/A
1750001,Desktop,Car,4000,#N/A
1750041,Android,Scooter,675,#N/A
1750051,Android,Scooter,1137,#N/A
1750061,Desktop,Scooter,500,500
1750071,Android,Scooter,850,#N/A
1750101,Android,Motorcycle/Bike,637,#N/A
1750111,Android,Car,9600,#N/A
1750121,Android,Car,5400,#N/A
1750131,Desktop,Car,29500,29500
1750141,Desktop,Car,9000,9000
1750161,Desktop,Car,4400,4400
1750171,Desktop,Car,8500,8500
1750181,Desktop,Car,3000,3000
1750151,Desktop,Car,5500,#N/A
1750191,Desktop,Car,4000,4000
1750241,App,Scooter,850,#N/A
1750251,Mobile Web,Motorcycle/Bike,325,325
1750261,Web,,9200,#N/A
1750271,Web,,3450,#N/A
1750281,Android,Motorcycle/Bike,538,#N/A
1750291,IoS,Car,9000,#N/A
1750301,Android,Motorcycle/Bike,375,#N/A
1750321,Android,Scooter,713,#N/A
1750401,Web,,9200,#N/A
1750381,Android,Motorcycle/Bike,3250,#N/A
1750411,Desktop,Scooter,475,475
1750421,App,Car,2800,#N/A
1750431,Desktop,Car,8500,8500
1750451,App,Car,3200,#N/A
1750471,Desktop,Scooter,1275,1275
1750491,Desktop,Car,7300,7300
1750501,App,Car,4200,#N/A
1750521,Android,Car,7000,#N/A
1750551,App,Car,1700,#N/A
1750561,Android,Scooter,700,#N/A
1750571,Android,Motorcycle/Bike,2250,#N/A
1750581,Desktop,Car,30000,30000
1750591,Desktop,Scooter,750,750
1750601,Desktop,Car,31500,31500
1750611,Desktop,Car,24000,#N/A
1750641,App,Motorcycle/Bike,575,#N/A
1750651,IoS,Motorcycle/Bike,688,#N/A
1750671,Desktop,Auto Inspection,549,#N/A
1750691,IoS,Motorcycle/Bike,925,#N/A
1750701,IoS,Scooter,800,#N/A
1750711,IoS,Motorcycle/Bike,775,#N/A
1750731,Android,Motorcycle/Bike,950,#N/A
1750741,Android,Motorcycle/Bike,450,#N/A
1750751,Android,Motorcycle/Bike,1025,#N/A
1750771,Android,Motorcycle/Bike,800,#N/A
1750811,Android,Car,11500,#N/A
1750831,Android,Scooter,613,#N/A
1750861,IoS,Scooter,875,#N/A
1750871,Android,Scooter,1550,#N/A
1750881,IoS,Scooter,825,#N/A
1750891,App,Motorcycle/Bike,3625,#N/A
1750901,Android,Scooter,700,#N/A
1750911,Android,Scooter,825,#N/A
1750931,Android,Motorcycle/Bike,575,#N/A
1750941,Android,Scooter,600,#N/A
1750921,Android,Car,4200,#N/A
1750971,Android,Scooter,575,#N/A
1750981,Android,Scooter,563,#N/A
1751021,App,Motorcycle/Bike,900,#N/A
1751011,App,Motorcycle/Bike,725,#N/A
1751031,Desktop,Auto Inspection,549,#N/A
1751041,App,Motorcycle/Bike,688,#N/A
1751051,Desktop,Car,8980,8980
1751061,Android,Motorcycle/Bike,1125,#N/A
1751071,App,Motorcycle/Bike,688,#N/A
1751081,Desktop,Car,5400,5400
1751091,App,Motorcycle/Bike,563,#N/A
1751101,App,Motorcycle/Bike,688,#N/A
1751121,IoS,Car,12000,#N/A
1751161,Desktop,Car,11400,11400
1751171,Android,Motorcycle/Bike,750,#N/A
1751221,Mobile Web,Motorcycle/Bike,563,563
1751241,Desktop,Scooter,625,625
1751261,Android,Scooter,575,#N/A
1751291,Desktop,Car,6000,6000
1751301,IoS,Car,12000,#N/A
1751311,Android,Scooter,675,#N/A
1751251,Desktop,Car,4200,#N/A
1751321,App,Car,3000,#N/A
1751341,Desktop,Car,7800,7800
1751351,IoS,Motorcycle/Bike,875,#N/A
1751281,IoS,Car,9900,#N/A
1751421,IoS,Car,10000,#N/A
1751431,Android,Car,20000,#N/A
1751441,Android,Scooter,825,#N/A
1751461,Desktop,Car,14300,14300
1751501,Desktop,Car,4500,4500
1751511,App,Car,3200,#N/A
1751521,IoS,Car,7400,#N/A
1751541,Android,Scooter,575,#N/A
1751581,Android,Scooter,625,#N/A
1751591,Desktop,Car,5200,5200
1751611,Desktop,Car,7600,7600
1751631,Android,Motorcycle/Bike,575,#N/A
1751641,Desktop,Auto Inspection,549,#N/A
1751651,Desktop,Auto Inspection,549,#N/A
1751671,Android,Scooter,575,#N/A
1751691,App,Motorcycle/Bike,875,#N/A
1751711,Mobile Web,Car,9000,9000
1751721,App,Car,6700,#N/A
1751731,Desktop,Car,10900,10900
1751741,Desktop,Premium / Super Car,44000,44000
1751751,Desktop,Scooter,1375,1375
1751771,Mobile Web,Car,7200,7200
1751761,Desktop,Car,12000,12000
1751781,IoS,Car,12700,#N/A
1751791,Desktop,Car,8600,8600
1751801,Desktop,Car,12500,12500
1751811,Mobile Web,Car,10600,10600
1751821,Desktop,Car,9000,#N/A
1751831,Desktop,Car,10000,10000
1751841,IoS,Car,5800,#N/A
1751851,Desktop,Car,11000,11000
1751861,IoS,Car,9000,#N/A
1751891,Desktop,Car,24000,24000
