,date,transactionId,hour of the day,dayOfWeekName,users,sessions,pageviews
5853,22-03-2017,1728469,10,Wednesday,1,1,0
5854,22-03-2017,1728502,9,Wednesday,1,0,0
5855,22-03-2017,1728505,10,Wednesday,1,0,0
5856,22-03-2017,1728508,10,Wednesday,1,0,0
5857,22-03-2017,1728510,10,Wednesday,1,0,0
5858,22-03-2017,1728512,11,Wednesday,1,0,0
5859,22-03-2017,1728519,11,Wednesday,1,0,0
5860,22-03-2017,1728522,12,Wednesday,1,0,0
5861,22-03-2017,1728523,12,Wednesday,1,0,0
5862,22-03-2017,1728526,12,Wednesday,1,0,0
5863,22-03-2017,1728534,12,Wednesday,1,0,0
5864,22-03-2017,1728537,13,Wednesday,1,0,0
5865,22-03-2017,1728539,13,Wednesday,1,0,0
5866,22-03-2017,1728541,13,Wednesday,1,0,0
5867,22-03-2017,1728543,13,Wednesday,1,0,0
5868,22-03-2017,1728546,13,Wednesday,1,0,0
5869,22-03-2017,1728564,15,Wednesday,1,0,0
5870,22-03-2017,1728567,15,Wednesday,1,0,0
5871,22-03-2017,1728570,15,Wednesday,1,0,0
5872,22-03-2017,1728573,15,Wednesday,1,0,0
5873,22-03-2017,1728579,17,Wednesday,1,0,0
5874,22-03-2017,1728589,17,Wednesday,1,0,0
5875,22-03-2017,1728594,17,Wednesday,1,0,0
5876,22-03-2017,1728596,17,Wednesday,1,0,0
5877,22-03-2017,1728599,17,Wednesday,1,0,0
5878,22-03-2017,1728602,17,Wednesday,1,0,0
5879,22-03-2017,1728605,17,Wednesday,1,0,0
5880,22-03-2017,1728608,17,Wednesday,1,0,0
5881,22-03-2017,1728611,17,Wednesday,1,0,0
5882,22-03-2017,1728649,18,Wednesday,1,0,0
5883,22-03-2017,1728656,19,Wednesday,1,0,0
5884,22-03-2017,1728664,23,Wednesday,1,0,0
5885,22-03-2017,1842921,9,Wednesday,1,1,0
5886,22-03-2017,1858811,23,Wednesday,1,1,0
5887,22-03-2017,1862891,8,Wednesday,1,1,0
5888,22-03-2017,1862891,9,Wednesday,1,1,0
5889,22-03-2017,1862891,11,Wednesday,1,1,0
5890,22-03-2017,1862891,13,Wednesday,1,1,0
5891,22-03-2017,1862891,14,Wednesday,1,0,0
5892,22-03-2017,1875431,11,Wednesday,1,0,0
5893,22-03-2017,1875431,13,Wednesday,1,0,0
5894,22-03-2017,1883531,12,Wednesday,1,0,0
5895,22-03-2017,1905251,0,Wednesday,1,0,0
5896,22-03-2017,1905251,11,Wednesday,1,0,0
5897,22-03-2017,1905251,19,Wednesday,1,0,0
5898,22-03-2017,1931051,10,Wednesday,1,0,0
5899,22-03-2017,1932411,0,Wednesday,1,0,0
5900,22-03-2017,1932431,7,Wednesday,1,0,0
5901,22-03-2017,1932441,7,Wednesday,1,0,0
5902,22-03-2017,1932521,9,Wednesday,1,0,0
5903,22-03-2017,1932531,9,Wednesday,1,0,0
5904,22-03-2017,1932671,11,Wednesday,1,0,0
5905,22-03-2017,1932731,11,Wednesday,1,0,0
5906,22-03-2017,1932751,11,Wednesday,1,0,0
5907,22-03-2017,1932771,11,Wednesday,1,0,0
5908,22-03-2017,1932801,11,Wednesday,1,0,0
5909,22-03-2017,1932811,11,Wednesday,1,0,0
5910,22-03-2017,1932851,11,Wednesday,1,0,0
5911,22-03-2017,1932871,11,Wednesday,1,0,0
5912,22-03-2017,1932941,12,Wednesday,1,0,0
5913,22-03-2017,1933101,12,Wednesday,1,0,0
5914,22-03-2017,1933181,12,Wednesday,1,0,0
5915,22-03-2017,1933191,13,Wednesday,1,0,0
5916,22-03-2017,1933231,13,Wednesday,1,0,0
5917,22-03-2017,1933251,13,Wednesday,1,0,0
5918,22-03-2017,1933261,13,Wednesday,1,0,0
5919,22-03-2017,1933321,13,Wednesday,1,0,0
5920,22-03-2017,1933331,13,Wednesday,1,0,0
5921,22-03-2017,1933341,13,Wednesday,1,0,0
5922,22-03-2017,1933361,13,Wednesday,1,0,0
5923,22-03-2017,1933381,13,Wednesday,1,0,0
5924,22-03-2017,1933441,14,Wednesday,1,0,0
5925,22-03-2017,1933451,14,Wednesday,1,0,0
5926,22-03-2017,1933481,14,Wednesday,1,0,0
5927,22-03-2017,1933511,14,Wednesday,1,0,0
5928,22-03-2017,1933551,14,Wednesday,1,0,0
5929,22-03-2017,1933561,14,Wednesday,1,0,0
5930,22-03-2017,1933591,14,Wednesday,1,0,0
5931,22-03-2017,1933861,14,Wednesday,1,0,0
5932,22-03-2017,1934041,15,Wednesday,1,0,0
5933,22-03-2017,1934131,15,Wednesday,1,0,0
5934,22-03-2017,1934181,15,Wednesday,1,0,0
5935,22-03-2017,1934191,15,Wednesday,1,0,0
5936,22-03-2017,1934221,15,Wednesday,1,0,0
5937,22-03-2017,1934231,16,Wednesday,1,0,0
5938,22-03-2017,1934241,16,Wednesday,1,0,0
5939,22-03-2017,1934281,16,Wednesday,1,0,0
5940,22-03-2017,1934291,16,Wednesday,1,0,0
5941,22-03-2017,1934331,16,Wednesday,1,0,0
5942,22-03-2017,1934351,16,Wednesday,1,0,0
5943,22-03-2017,1934351,17,Wednesday,1,0,0
5944,22-03-2017,1934371,16,Wednesday,1,0,0
5945,22-03-2017,1934381,16,Wednesday,1,0,0
5946,22-03-2017,1934401,16,Wednesday,1,0,0
5947,22-03-2017,1934421,16,Wednesday,1,0,0
5948,22-03-2017,1934431,16,Wednesday,1,0,0
5949,22-03-2017,1934461,16,Wednesday,1,0,0
5950,22-03-2017,1934481,16,Wednesday,1,0,0
5951,22-03-2017,1934491,16,Wednesday,1,0,0
5952,22-03-2017,1934501,16,Wednesday,1,0,0
5953,22-03-2017,1934551,16,Wednesday,1,0,0
5954,22-03-2017,1934581,17,Wednesday,1,0,0
5955,22-03-2017,1934611,17,Wednesday,1,0,0
5956,22-03-2017,1934631,17,Wednesday,1,0,0
5957,22-03-2017,1934641,17,Wednesday,1,0,0
5958,22-03-2017,1934651,17,Wednesday,1,0,0
5959,22-03-2017,1934691,17,Wednesday,1,0,0
5960,22-03-2017,1934761,18,Wednesday,1,0,0
5961,22-03-2017,1934771,18,Wednesday,1,0,0
5962,22-03-2017,1934801,18,Wednesday,1,0,0
5963,22-03-2017,1934811,18,Wednesday,1,0,0
5964,22-03-2017,1934821,18,Wednesday,1,0,0
5965,22-03-2017,1934841,18,Wednesday,1,0,0
5966,22-03-2017,1934851,18,Wednesday,1,0,0
5967,22-03-2017,1934861,18,Wednesday,1,0,0
5968,22-03-2017,1934881,18,Wednesday,1,0,0
5969,22-03-2017,1934901,18,Wednesday,1,0,0
5970,22-03-2017,1934911,18,Wednesday,1,0,0
5971,22-03-2017,1934941,18,Wednesday,1,0,0
5972,22-03-2017,1934961,19,Wednesday,1,0,0
5973,22-03-2017,1934981,19,Wednesday,1,0,0
5974,22-03-2017,1934991,19,Wednesday,1,0,0
5975,22-03-2017,1935151,19,Wednesday,1,0,0
5976,22-03-2017,1935201,20,Wednesday,1,0,0
5977,22-03-2017,1935231,20,Wednesday,1,0,0
5978,22-03-2017,1935241,20,Wednesday,1,0,0
5979,22-03-2017,1935251,20,Wednesday,1,0,0
5980,22-03-2017,1935261,21,Wednesday,1,0,0
5981,22-03-2017,1935271,21,Wednesday,1,0,0
5982,22-03-2017,1935281,21,Wednesday,1,0,0
5983,22-03-2017,1935301,21,Wednesday,1,0,0
5984,22-03-2017,1935311,21,Wednesday,1,0,0
5985,22-03-2017,1935321,21,Wednesday,1,0,0
5986,22-03-2017,1935341,21,Wednesday,1,0,0
5987,22-03-2017,1935361,21,Wednesday,1,0,0
5988,22-03-2017,1935381,21,Wednesday,1,0,0
5989,22-03-2017,1935411,21,Wednesday,1,0,0
5990,22-03-2017,1935431,21,Wednesday,1,0,0
5991,23-03-2017,1277392,19,Thursday,1,0,0
5992,23-03-2017,1728676,11,Thursday,1,0,0
5993,23-03-2017,1728678,11,Thursday,1,0,0
5994,23-03-2017,1728681,11,Thursday,1,0,0
5995,23-03-2017,1728683,11,Thursday,1,0,0
5996,23-03-2017,1728685,11,Thursday,1,0,0
5997,23-03-2017,1728697,11,Thursday,1,0,0
5998,23-03-2017,1728713,12,Thursday,1,0,0
5999,23-03-2017,1728716,12,Thursday,1,0,0
6000,23-03-2017,1728719,12,Thursday,1,0,0
6001,23-03-2017,1728721,12,Thursday,1,0,0
6002,23-03-2017,1728734,12,Thursday,1,0,0
6003,23-03-2017,1728747,12,Thursday,1,0,0
6004,23-03-2017,1728750,14,Thursday,1,0,0
6005,23-03-2017,1728752,14,Thursday,1,0,0
6006,23-03-2017,1728753,15,Thursday,1,0,0
6007,23-03-2017,1728756,15,Thursday,1,0,0
6008,23-03-2017,1728760,16,Thursday,1,0,0
6009,23-03-2017,1728768,16,Thursday,1,0,0
6010,23-03-2017,1728774,17,Thursday,1,0,0
6011,23-03-2017,1728778,17,Thursday,1,0,0
6012,23-03-2017,1728779,17,Thursday,1,0,0
6013,23-03-2017,1728781,17,Thursday,1,0,0
6014,23-03-2017,1728782,17,Thursday,1,0,0
6015,23-03-2017,1728785,17,Thursday,1,0,0
6016,23-03-2017,1728793,18,Thursday,1,0,0
6017,23-03-2017,1728794,18,Thursday,1,0,0
6018,23-03-2017,1728796,18,Thursday,1,0,0
6019,23-03-2017,1728797,18,Thursday,1,0,0
6020,23-03-2017,1728798,18,Thursday,1,0,0
6021,23-03-2017,1728799,18,Thursday,1,0,0
6022,23-03-2017,1728801,18,Thursday,1,0,0
6023,23-03-2017,1728802,18,Thursday,1,0,0
6024,23-03-2017,1728804,19,Thursday,1,0,0
6025,23-03-2017,1728805,19,Thursday,1,0,0
6026,23-03-2017,1728806,19,Thursday,1,0,0
6027,23-03-2017,1728810,19,Thursday,1,0,0
6028,23-03-2017,1728814,19,Thursday,1,0,0
6029,23-03-2017,1728822,19,Thursday,1,0,0
6030,23-03-2017,1728823,19,Thursday,1,0,0
6031,23-03-2017,1728825,19,Thursday,1,0,0
6032,23-03-2017,1728826,19,Thursday,1,0,0
6033,23-03-2017,1728827,20,Thursday,1,0,0
6034,23-03-2017,1773961,8,Thursday,1,0,0
6035,23-03-2017,1845571,22,Thursday,1,0,0
6036,23-03-2017,1862891,9,Thursday,1,0,0
6037,23-03-2017,1862891,14,Thursday,1,1,0
6038,23-03-2017,1862891,17,Thursday,1,1,0
6039,23-03-2017,1875431,18,Thursday,1,0,0
6040,23-03-2017,1875431,21,Thursday,1,1,0
6041,23-03-2017,1935641,2,Thursday,1,0,0
6042,23-03-2017,1935681,5,Thursday,1,0,0
6043,23-03-2017,1935711,9,Thursday,1,0,0
6044,23-03-2017,1935761,9,Thursday,1,0,0
6045,23-03-2017,1935771,10,Thursday,1,0,0
6046,23-03-2017,1935881,11,Thursday,1,0,0
6047,23-03-2017,1935921,11,Thursday,1,0,0
6048,23-03-2017,1936071,12,Thursday,1,0,0
6049,23-03-2017,1936101,12,Thursday,1,0,0
6050,23-03-2017,1936121,13,Thursday,1,0,0
6051,23-03-2017,1936131,12,Thursday,1,0,0
6052,23-03-2017,1936211,13,Thursday,1,0,0
6053,23-03-2017,1936261,13,Thursday,1,0,0
6054,23-03-2017,1936281,13,Thursday,1,0,0
6055,23-03-2017,1936381,14,Thursday,1,0,0
6056,23-03-2017,1936461,14,Thursday,1,0,0
6057,23-03-2017,1936521,14,Thursday,1,0,0
6058,23-03-2017,1936531,14,Thursday,1,0,0
6059,23-03-2017,1936551,14,Thursday,1,0,0
6060,23-03-2017,1936561,14,Thursday,1,0,0
6061,23-03-2017,1936571,14,Thursday,1,0,0
6062,23-03-2017,1936591,14,Thursday,1,0,0
6063,23-03-2017,1936641,15,Thursday,1,0,0
6064,23-03-2017,1936651,15,Thursday,1,0,0
6065,23-03-2017,1936661,15,Thursday,1,0,0
6066,23-03-2017,1936711,15,Thursday,1,0,0
6067,23-03-2017,1936751,15,Thursday,1,0,0
6068,23-03-2017,1936761,15,Thursday,1,0,0
6069,23-03-2017,1936771,15,Thursday,1,0,0
6070,23-03-2017,1936781,15,Thursday,1,0,0
6071,23-03-2017,1936811,16,Thursday,1,0,0
6072,23-03-2017,1936821,16,Thursday,1,0,0
6073,23-03-2017,1936841,16,Thursday,1,0,0
6074,23-03-2017,1936891,16,Thursday,1,0,0
6075,23-03-2017,1936911,16,Thursday,1,0,0
6076,23-03-2017,1936921,16,Thursday,1,0,0
6077,23-03-2017,1936931,16,Thursday,1,0,0
6078,23-03-2017,1936971,17,Thursday,1,0,0
6079,23-03-2017,1937021,17,Thursday,1,0,0
6080,23-03-2017,1937031,17,Thursday,1,0,0
6081,23-03-2017,1937071,17,Thursday,1,0,0
6082,23-03-2017,1937101,17,Thursday,1,0,0
6083,23-03-2017,1937111,17,Thursday,1,0,0
6084,23-03-2017,1937121,17,Thursday,1,0,0
6085,23-03-2017,1937151,18,Thursday,1,0,0
6086,23-03-2017,1937181,18,Thursday,1,0,0
6087,23-03-2017,1937211,18,Thursday,1,0,0
6088,23-03-2017,1937231,18,Thursday,1,0,0
6089,23-03-2017,1937271,18,Thursday,1,0,0
6090,23-03-2017,1937301,18,Thursday,1,0,0
6091,23-03-2017,1937331,18,Thursday,1,0,0
6092,23-03-2017,1937351,18,Thursday,1,0,0
6093,23-03-2017,1937381,18,Thursday,1,0,0
6094,23-03-2017,1937391,18,Thursday,1,0,0
6095,23-03-2017,1937401,18,Thursday,1,0,0
6096,23-03-2017,1937491,19,Thursday,1,0,0
6097,23-03-2017,1937521,19,Thursday,1,0,0
6098,23-03-2017,1937551,19,Thursday,1,0,0
6099,23-03-2017,1937621,20,Thursday,1,0,0
6100,23-03-2017,1937681,21,Thursday,1,0,0
6101,23-03-2017,1937801,22,Thursday,1,0,0
6102,24-03-2017,1728830,10,Friday,1,0,0
6103,24-03-2017,1728841,11,Friday,1,0,0
6104,24-03-2017,1728844,11,Friday,1,0,0
6105,24-03-2017,1728845,11,Friday,1,0,0
6106,24-03-2017,1728846,12,Friday,1,0,0
6107,24-03-2017,1728847,12,Friday,1,0,0
6108,24-03-2017,1728848,12,Friday,1,0,0
6109,24-03-2017,1728849,12,Friday,1,0,0
6110,24-03-2017,1728854,12,Friday,1,0,0
6111,24-03-2017,1728856,12,Friday,1,0,0
6112,24-03-2017,1728857,13,Friday,1,0,0
6113,24-03-2017,1728858,13,Friday,1,0,0
6114,24-03-2017,1728859,17,Friday,1,0,0
6115,24-03-2017,1862891,9,Friday,1,1,0
6116,24-03-2017,1862891,10,Friday,1,0,0
6117,24-03-2017,1862891,13,Friday,1,0,0
6118,24-03-2017,1892621,10,Friday,1,1,0
6119,24-03-2017,1905251,13,Friday,1,0,0
6120,24-03-2017,1937831,0,Friday,1,0,0
6121,24-03-2017,1937941,11,Friday,1,0,0
6122,24-03-2017,1937951,11,Friday,1,0,0
6123,24-03-2017,1937961,11,Friday,1,0,0
6124,24-03-2017,1937981,11,Friday,1,0,0
6125,24-03-2017,1937991,11,Friday,1,0,0
6126,24-03-2017,1938041,12,Friday,1,0,0
6127,24-03-2017,1938131,12,Friday,1,0,0
6128,24-03-2017,1938141,12,Friday,1,0,0
6129,24-03-2017,1938161,12,Friday,1,0,0
6130,24-03-2017,1938191,13,Friday,1,0,0
6131,24-03-2017,1938201,13,Friday,1,0,0
6132,24-03-2017,1938221,13,Friday,1,0,0
6133,24-03-2017,1938231,13,Friday,1,0,0
6134,24-03-2017,1938251,13,Friday,1,0,0
6135,24-03-2017,1938291,13,Friday,1,0,0
6136,24-03-2017,1938301,13,Friday,1,0,0
6137,24-03-2017,1938321,13,Friday,1,0,0
6138,24-03-2017,1938331,13,Friday,1,0,0
6139,24-03-2017,1938341,13,Friday,1,0,0
6140,24-03-2017,1938361,13,Friday,1,0,0
6141,24-03-2017,1938391,13,Friday,1,0,0
6142,24-03-2017,1938411,13,Friday,1,0,0
6143,24-03-2017,1938431,13,Friday,1,0,0
6144,24-03-2017,1938441,13,Friday,1,0,0
6145,24-03-2017,1938471,14,Friday,1,0,0
6146,24-03-2017,1938641,14,Friday,1,0,0
6147,24-03-2017,1938651,14,Friday,1,0,0
6148,24-03-2017,1938741,14,Friday,1,0,0
6149,24-03-2017,1938791,14,Friday,1,0,0
6150,24-03-2017,1938801,14,Friday,1,0,0
6151,24-03-2017,1938811,15,Friday,1,0,0
6152,24-03-2017,1938821,15,Friday,1,0,0
6153,24-03-2017,1938861,15,Friday,1,0,0
6154,24-03-2017,1938881,15,Friday,1,0,0
6155,24-03-2017,1938891,15,Friday,1,0,0
6156,24-03-2017,1939001,15,Friday,1,0,0
6157,24-03-2017,1939181,16,Friday,1,0,0
6158,24-03-2017,1939191,16,Friday,1,0,0
6159,24-03-2017,1939211,16,Friday,1,0,0
6160,24-03-2017,1939231,16,Friday,1,0,0
6161,24-03-2017,1939251,16,Friday,1,0,0
6162,24-03-2017,1939261,16,Friday,1,0,0
6163,24-03-2017,1939301,16,Friday,1,0,0
6164,24-03-2017,1939321,16,Friday,1,0,0
6165,24-03-2017,1939341,16,Friday,1,0,0
6166,24-03-2017,1939351,16,Friday,1,0,0
6167,24-03-2017,1939361,16,Friday,1,0,0
6168,24-03-2017,1939421,17,Friday,1,0,0
6169,24-03-2017,1939431,17,Friday,1,0,0
6170,24-03-2017,1939461,17,Friday,1,0,0
6171,24-03-2017,1939531,17,Friday,1,0,0
6172,24-03-2017,1939571,17,Friday,1,0,0
6173,24-03-2017,1939651,17,Friday,1,0,0
6174,24-03-2017,1939671,17,Friday,1,0,0
6175,24-03-2017,1939681,17,Friday,1,0,0
6176,24-03-2017,1939711,17,Friday,1,0,0
6177,24-03-2017,1939771,17,Friday,1,0,0
6178,24-03-2017,1939821,18,Friday,1,0,0
6179,24-03-2017,1939831,18,Friday,1,0,0
6180,24-03-2017,1939851,18,Friday,1,0,0
6181,24-03-2017,1939861,18,Friday,1,0,0
6182,24-03-2017,1939871,18,Friday,1,0,0
6183,24-03-2017,1939891,18,Friday,1,0,0
6184,24-03-2017,1939901,18,Friday,1,0,0
6185,24-03-2017,1939921,18,Friday,1,0,0
6186,24-03-2017,1939961,18,Friday,1,0,0
6187,24-03-2017,1939991,18,Friday,1,0,0
6188,24-03-2017,1940011,18,Friday,1,0,0
6189,24-03-2017,1940021,18,Friday,1,0,0
6190,24-03-2017,1940071,18,Friday,1,0,0
6191,24-03-2017,1940081,18,Friday,1,0,0
6192,24-03-2017,1940201,19,Friday,1,0,0
6193,24-03-2017,1940211,19,Friday,1,0,0
6194,24-03-2017,1940291,19,Friday,1,0,0
6195,24-03-2017,1940301,19,Friday,1,0,0
6196,24-03-2017,1940321,19,Friday,1,0,0
6197,24-03-2017,1940391,19,Friday,1,0,0
6198,24-03-2017,1940401,19,Friday,1,0,0
6199,24-03-2017,1940411,19,Friday,1,0,0
6200,24-03-2017,1940421,20,Friday,1,0,0
6201,24-03-2017,1940461,20,Friday,1,0,0
6202,24-03-2017,1940481,20,Friday,1,0,0
6203,24-03-2017,1940491,20,Friday,1,0,0
6204,24-03-2017,1940561,21,Friday,1,0,0
6205,24-03-2017,1940581,21,Friday,1,0,0
6206,24-03-2017,1940591,21,Friday,1,0,0
6207,24-03-2017,1940611,21,Friday,1,0,0
6208,24-03-2017,1940641,21,Friday,1,0,0
6209,24-03-2017,1940651,21,Friday,1,0,0
6210,24-03-2017,1940721,22,Friday,1,0,0
6211,24-03-2017,1940791,22,Friday,1,0,0
6212,24-03-2017,1940871,23,Friday,1,0,0
6213,25-03-2017,1862891,13,Saturday,1,0,0
6214,25-03-2017,1873401,22,Saturday,1,0,0
6215,25-03-2017,1941281,2,Saturday,1,0,0
6216,25-03-2017,1941381,8,Saturday,1,0,0
6217,25-03-2017,1941441,9,Saturday,1,0,0
6218,25-03-2017,1941461,9,Saturday,1,0,0
6219,25-03-2017,1941541,10,Saturday,1,0,0
6220,25-03-2017,1941551,10,Saturday,1,0,0
6221,25-03-2017,1941571,10,Saturday,1,0,0
6222,25-03-2017,1941581,11,Saturday,1,0,0
6223,25-03-2017,1941611,11,Saturday,1,0,0
6224,25-03-2017,1941721,11,Saturday,1,0,0
6225,25-03-2017,1941771,11,Saturday,1,0,0
6226,25-03-2017,1941791,11,Saturday,1,0,0
6227,25-03-2017,1941841,12,Saturday,1,0,0
6228,25-03-2017,1941851,12,Saturday,1,0,0
6229,25-03-2017,1941861,12,Saturday,1,0,0
6230,25-03-2017,1941871,12,Saturday,1,0,0
6231,25-03-2017,1941901,12,Saturday,1,0,0
6232,25-03-2017,1941921,12,Saturday,1,0,0
6233,25-03-2017,1941931,12,Saturday,1,0,0
6234,25-03-2017,1941971,12,Saturday,1,0,0
6235,25-03-2017,1941991,12,Saturday,1,0,0
6236,25-03-2017,1942031,12,Saturday,1,0,0
6237,25-03-2017,1942151,13,Saturday,1,0,0
6238,25-03-2017,1942231,13,Saturday,1,0,0
6239,25-03-2017,1942241,13,Saturday,1,0,0
6240,25-03-2017,1942251,13,Saturday,1,0,0
6241,25-03-2017,1942261,13,Saturday,1,0,0
6242,25-03-2017,1942271,13,Saturday,1,0,0
6243,25-03-2017,1942341,14,Saturday,1,0,0
6244,25-03-2017,1942351,14,Saturday,1,0,0
6245,25-03-2017,1942401,14,Saturday,1,0,0
6246,25-03-2017,1942411,14,Saturday,1,0,0
6247,25-03-2017,1942471,14,Saturday,1,0,0
6248,25-03-2017,1942541,14,Saturday,1,0,0
6249,25-03-2017,1942561,14,Saturday,1,0,0
6250,25-03-2017,1942581,14,Saturday,1,0,0
6251,25-03-2017,1942591,14,Saturday,1,0,0
6252,25-03-2017,1942601,14,Saturday,1,0,0
6253,25-03-2017,1942611,14,Saturday,1,0,0
6254,25-03-2017,1942631,14,Saturday,1,0,0
6255,25-03-2017,1942651,14,Saturday,1,0,0
6256,25-03-2017,1942731,15,Saturday,1,0,0
6257,25-03-2017,1942741,15,Saturday,1,0,0
6258,25-03-2017,1942831,15,Saturday,1,0,0
6259,25-03-2017,1942841,15,Saturday,1,0,0
6260,25-03-2017,1942871,15,Saturday,1,0,0
6261,25-03-2017,1942911,15,Saturday,1,0,0
6262,25-03-2017,1942941,15,Saturday,1,0,0
6263,25-03-2017,1942951,15,Saturday,1,0,0
6264,25-03-2017,1942961,15,Saturday,1,0,0
6265,25-03-2017,1942971,15,Saturday,1,0,0
6266,25-03-2017,1943041,15,Saturday,1,0,0
6267,25-03-2017,1943121,16,Saturday,1,0,0
6268,25-03-2017,1943151,16,Saturday,1,0,0
6269,25-03-2017,1943171,16,Saturday,1,0,0
6270,25-03-2017,1943191,16,Saturday,1,0,0
6271,25-03-2017,1943221,16,Saturday,1,0,0
6272,25-03-2017,1943251,16,Saturday,1,0,0
6273,25-03-2017,1943261,16,Saturday,1,0,0
6274,25-03-2017,1943271,16,Saturday,1,0,0
6275,25-03-2017,1943281,16,Saturday,1,0,0
6276,25-03-2017,1943301,16,Saturday,1,0,0
6277,25-03-2017,1943491,17,Saturday,1,0,0
6278,25-03-2017,1943541,17,Saturday,1,0,0
6279,25-03-2017,1943571,17,Saturday,1,0,0
6280,25-03-2017,1943641,17,Saturday,1,0,0
6281,25-03-2017,1943641,18,Saturday,1,1,0
6282,25-03-2017,1943671,18,Saturday,1,0,0
6283,25-03-2017,1943761,18,Saturday,1,0,0
6284,25-03-2017,1943921,19,Saturday,1,0,0
6285,25-03-2017,1943991,19,Saturday,1,0,0
6286,25-03-2017,1944111,20,Saturday,1,0,0
6287,25-03-2017,1944151,20,Saturday,1,0,0
6288,25-03-2017,1944191,20,Saturday,1,0,0
6289,25-03-2017,1944221,20,Saturday,1,0,0
6290,25-03-2017,1944231,20,Saturday,1,0,0
6291,25-03-2017,1944281,20,Saturday,1,0,0
6292,25-03-2017,1944351,21,Saturday,1,0,0
6293,25-03-2017,1944361,22,Saturday,1,0,0
6294,26-03-2017,1875431,16,Sunday,1,1,0
6295,26-03-2017,1944671,2,Sunday,1,0,0
6296,26-03-2017,1944691,2,Sunday,1,0,0
6297,26-03-2017,1944751,8,Sunday,1,0,0
6298,26-03-2017,1944781,10,Sunday,1,0,0
6299,26-03-2017,1944801,10,Sunday,1,0,0
6300,26-03-2017,1944841,10,Sunday,1,0,0
6301,26-03-2017,1944901,11,Sunday,1,0,0
6302,26-03-2017,1945011,12,Sunday,1,0,0
6303,26-03-2017,1945021,12,Sunday,1,0,0
6304,26-03-2017,1945071,12,Sunday,1,0,0
6305,26-03-2017,1945081,12,Sunday,1,0,0
6306,26-03-2017,1945171,13,Sunday,1,0,0
6307,26-03-2017,1945181,13,Sunday,1,0,0
6308,26-03-2017,1945191,13,Sunday,1,0,0
6309,26-03-2017,1945201,13,Sunday,1,0,0
6310,26-03-2017,1945211,13,Sunday,1,0,0
6311,26-03-2017,1945221,13,Sunday,1,0,0
6312,26-03-2017,1945231,13,Sunday,1,0,0
6313,26-03-2017,1945241,13,Sunday,1,0,0
6314,26-03-2017,1945281,14,Sunday,1,0,0
6315,26-03-2017,1945291,14,Sunday,1,0,0
6316,26-03-2017,1945311,14,Sunday,1,0,0
6317,26-03-2017,1945331,14,Sunday,1,0,0
6318,26-03-2017,1945351,14,Sunday,1,0,0
6319,26-03-2017,1945451,15,Sunday,1,0,0
6320,26-03-2017,1945561,16,Sunday,1,0,0
6321,26-03-2017,1945611,16,Sunday,1,0,0
6322,26-03-2017,1945621,16,Sunday,1,0,0
6323,26-03-2017,1945651,16,Sunday,1,0,0
6324,26-03-2017,1945681,16,Sunday,1,0,0
6325,26-03-2017,1945691,16,Sunday,1,0,0
6326,26-03-2017,1945771,17,Sunday,1,0,0
6327,26-03-2017,1945851,17,Sunday,1,0,0
6328,26-03-2017,1945971,18,Sunday,1,0,0
6329,26-03-2017,1946001,18,Sunday,1,0,0
6330,26-03-2017,1946071,18,Sunday,1,0,0
6331,26-03-2017,1946081,18,Sunday,1,0,0
6332,26-03-2017,1946121,18,Sunday,1,0,0
6333,26-03-2017,1946161,18,Sunday,1,0,0
6334,26-03-2017,1946191,18,Sunday,1,0,0
6335,26-03-2017,1946231,18,Sunday,1,0,0
6336,26-03-2017,1946241,18,Sunday,1,0,0
6337,26-03-2017,1946291,18,Sunday,1,0,0
6338,26-03-2017,1946351,19,Sunday,1,0,0
6339,26-03-2017,1946361,19,Sunday,1,0,0
6340,26-03-2017,1946421,19,Sunday,1,0,0
6341,26-03-2017,1946431,19,Sunday,1,0,0
6342,26-03-2017,1946451,19,Sunday,1,0,0
6343,26-03-2017,1946501,20,Sunday,1,0,0
6344,26-03-2017,1946611,21,Sunday,1,0,0
6345,26-03-2017,1946771,23,Sunday,1,0,0
6346,26-03-2017,1946791,23,Sunday,1,0,0
6347,26-03-2017,1946831,23,Sunday,1,0,0
6348,27-03-2017,1728863,11,Monday,1,0,0
6349,27-03-2017,1728866,12,Monday,1,0,0
6350,27-03-2017,1728869,12,Monday,1,0,0
6351,27-03-2017,1728870,12,Monday,1,0,0
6352,27-03-2017,1728871,12,Monday,1,0,0
6353,27-03-2017,1728872,12,Monday,1,0,0
6354,27-03-2017,1728873,13,Monday,1,0,0
6355,27-03-2017,1728874,13,Monday,1,0,0
6356,27-03-2017,1728875,13,Monday,1,0,0
6357,27-03-2017,1728876,13,Monday,1,0,0
6358,27-03-2017,1728877,13,Monday,1,0,0
6359,27-03-2017,1728878,13,Monday,1,0,0
6360,27-03-2017,1728879,13,Monday,1,0,0
6361,27-03-2017,1728885,15,Monday,1,0,0
6362,27-03-2017,1728889,15,Monday,1,0,0
6363,27-03-2017,1728892,16,Monday,1,0,0
6364,27-03-2017,1728896,16,Monday,1,0,0
6365,27-03-2017,1728897,17,Monday,1,0,0
6366,27-03-2017,1728906,17,Monday,1,0,0
6367,27-03-2017,1728914,18,Monday,1,0,0
6368,27-03-2017,1728916,19,Monday,1,0,0
6369,27-03-2017,1728917,20,Monday,1,0,0
