,date,transactionId,mobileDeviceBranding,users,sessions,pageviews
1685,27-03-2017,1947181,Samsung,1,0,0
1686,27-03-2017,1947221,Samsung,1,0,0
1687,27-03-2017,1947611,Apple,1,0,0
1688,27-03-2017,1947641,Apple,1,0,0
1689,27-03-2017,1947861,Apple,1,0,0
1690,27-03-2017,1949841,Apple,1,0,0
1691,27-03-2017,1949921,OnePlus,1,0,0
1692,27-03-2017,1950431,Samsung,1,0,0
1693,27-03-2017,1950651,Xiaomi,1,0,0
1694,28-03-2017,1862891,Panasonic,1,0,0
1695,28-03-2017,1950861,Microsoft,1,0,0
1696,28-03-2017,1950931,HTC,1,0,0
1697,28-03-2017,1951031,Xiaomi,1,0,0
1698,28-03-2017,1951041,Motorola,1,0,0
1699,28-03-2017,1951051,Google,1,0,0
1700,28-03-2017,1951061,OPPO,1,0,0
1701,28-03-2017,1951131,Xiaomi,1,0,0
1702,28-03-2017,1951151,LeTV,1,0,0
1703,28-03-2017,1951171,Motorola,1,0,0
1704,28-03-2017,1951371,YU,1,1,0
1705,28-03-2017,1951441,LeTV,1,0,0
1706,28-03-2017,1951451,OPPO,1,0,0
1707,28-03-2017,1951541,Apple,1,0,0
1708,28-03-2017,1951551,LYF,1,0,0
1709,28-03-2017,1951581,Apple,1,0,0
1710,28-03-2017,1951621,Xiaomi,1,0,0
1711,28-03-2017,1951651,HTC,1,0,0
1712,28-03-2017,1951701,Motorola,1,0,0
1713,28-03-2017,1951721,Xiaomi,1,0,0
1714,28-03-2017,1951751,Lava,1,0,0
1715,28-03-2017,1951771,Lenovo,1,0,0
1716,28-03-2017,1951801,YU,1,0,0
1717,28-03-2017,1951821,(not set),1,0,0
1718,28-03-2017,1951861,Xiaomi,1,0,0
1719,28-03-2017,1951891,Samsung,1,0,0
1720,28-03-2017,1951931,OPPO,1,0,0
1721,28-03-2017,1951951,Xiaomi,1,0,0
1722,28-03-2017,1952001,Google,1,0,0
1723,28-03-2017,1952031,Xiaomi,1,0,0
1724,28-03-2017,1952121,Motorola,1,0,0
1725,28-03-2017,1952161,Xiaomi,1,0,0
1726,28-03-2017,1952441,LeEco,1,0,0
1727,28-03-2017,1952471,OPPO,1,0,0
1728,28-03-2017,1952511,Xiaomi,1,0,0
1729,28-03-2017,1952541,Xiaomi,1,0,0
1730,28-03-2017,1952551,Samsung,1,0,0
1731,28-03-2017,1952611,Motorola,1,0,0
1732,28-03-2017,1952621,Motorola,1,0,0
1733,28-03-2017,1952631,Motorola,1,0,0
1734,28-03-2017,1952761,Lenovo,1,0,0
1735,28-03-2017,1952771,Lenovo,1,0,0
1736,28-03-2017,1952791,LeEco,1,0,0
1737,28-03-2017,1952841,LeTV,1,0,0
1738,28-03-2017,1952881,(not set),1,0,0
1739,28-03-2017,1953041,Samsung,1,0,0
1740,28-03-2017,1953071,Samsung,1,0,0
1741,28-03-2017,1953091,Xiaomi,1,0,0
1742,28-03-2017,1953171,HTC,1,0,0
1743,28-03-2017,1953231,OnePlus,1,0,0
1744,28-03-2017,1953241,Xiaomi,1,0,0
1745,28-03-2017,1953331,Xiaomi,1,0,0
1746,28-03-2017,1953411,Apple,1,0,0
1747,28-03-2017,1953451,Xiaomi,1,0,0
1748,28-03-2017,1953521,Xiaomi,1,0,0
1749,28-03-2017,1953531,Motorola,1,0,0
1750,28-03-2017,1953561,YU,1,0,0
1751,28-03-2017,1953591,Micromax,1,0,0
1752,28-03-2017,1953601,Lenovo,1,0,0
1753,28-03-2017,1953621,Asus,1,0,0
1754,28-03-2017,1953721,Samsung,1,0,0
1755,28-03-2017,1953731,OPPO,1,0,0
1756,28-03-2017,1953741,Lenovo,1,0,0
1757,28-03-2017,1953861,Samsung,1,0,0
1758,28-03-2017,1953891,HTC,1,0,0
1759,28-03-2017,1953911,Lenovo,1,0,0
1760,28-03-2017,1953931,Apple,1,0,0
1761,28-03-2017,1954071,Motorola,1,0,0
1762,28-03-2017,1954291,(not set),1,0,0
1763,28-03-2017,1954301,Samsung,1,0,0
1764,28-03-2017,1954351,Apple,1,0,0
1765,28-03-2017,1954401,Xiaomi,1,0,0
1766,28-03-2017,1954421,Asus,1,0,0
1767,28-03-2017,1954491,Samsung,1,0,0
1768,28-03-2017,1954501,Xiaomi,1,0,0
1769,28-03-2017,1954761,Xiaomi,1,0,0
1770,28-03-2017,1954791,Coolpad,1,0,0
1771,28-03-2017,1954841,Coolpad,1,0,0
1772,28-03-2017,1954871,OPPO,1,0,0
1773,28-03-2017,1954931,YU,1,0,0
1774,28-03-2017,1954951,Gionee,1,0,0
1775,28-03-2017,1955051,YU,1,0,0
1776,28-03-2017,1955091,Swipe,1,0,0
1777,28-03-2017,1955111,Xiaomi,1,0,0
1778,28-03-2017,1955451,Samsung,1,0,0
1779,28-03-2017,1955511,Lenovo,1,0,0
1780,28-03-2017,1955521,Meizu,1,0,0
1781,28-03-2017,1955561,Apple,1,0,0
1782,28-03-2017,1955601,Samsung,1,0,0
1783,28-03-2017,1955671,Micromax,1,0,0
1784,28-03-2017,1955831,Asus,1,0,0
1785,28-03-2017,1955891,Lenovo,1,0,0
1786,28-03-2017,1955971,Coolpad,1,0,0
1787,28-03-2017,1956071,OnePlus,1,0,0
1788,28-03-2017,1956081,Xiaomi,1,0,0
1789,28-03-2017,1956131,LeTV,1,0,0
1790,28-03-2017,1956211,Xiaomi,1,0,0
1791,28-03-2017,1956381,Micromax,1,0,0
1792,28-03-2017,1956521,Lenovo,1,0,0
1793,28-03-2017,1956541,Xiaomi,1,0,0
1794,28-03-2017,1956591,Micromax,1,0,0
1795,28-03-2017,1956601,Motorola,1,0,0
1796,28-03-2017,1956701,Xiaomi,1,0,0
1797,28-03-2017,1956731,(not set),1,0,0
1798,28-03-2017,1956741,Xiaomi,1,0,0
1799,28-03-2017,1956831,Motorola,1,0,0
1800,28-03-2017,1956881,(not set),1,0,0
1801,28-03-2017,1956971,Motorola,1,1,0
1802,28-03-2017,1957001,LYF,1,0,0
1803,28-03-2017,1957011,Samsung,1,0,0
1804,28-03-2017,1957021,Micromax,1,0,0
1805,28-03-2017,1957171,Motorola,1,0,0
1806,28-03-2017,1957221,Xiaomi,1,0,0
1807,28-03-2017,1957411,Micromax,1,0,0
1808,28-03-2017,1957421,Xiaomi,1,0,0
1809,28-03-2017,1957471,Apple,1,0,0
1810,28-03-2017,1957481,Lenovo,1,0,0
1811,28-03-2017,1957491,Lenovo,1,0,0
1812,28-03-2017,1957551,Micromax,1,0,0
1813,28-03-2017,1957591,Apple,1,0,0
1814,28-03-2017,1957601,Xiaomi,1,0,0
1815,28-03-2017,1957611,Xiaomi,1,0,0
1816,28-03-2017,1957621,Samsung,1,0,0
1817,28-03-2017,1957801,Motorola,1,0,0
1818,28-03-2017,1958131,HTC,1,0,0
1819,28-03-2017,1958181,Samsung,1,0,0
1820,28-03-2017,1958331,Motorola,1,0,0
1821,28-03-2017,1958821,Apple,1,0,0
1822,28-03-2017,1958841,Samsung,1,0,0
1823,28-03-2017,1958901,Lenovo,1,0,0
1824,28-03-2017,1959071,Xiaomi,1,0,0
1825,28-03-2017,1959191,Xiaomi,1,0,0
1826,28-03-2017,1959321,Samsung,1,0,0
1827,28-03-2017,1959341,Xiaomi,1,0,0
1828,28-03-2017,1959371,Samsung,1,0,0
1829,28-03-2017,1959521,(not set),1,0,0
1830,28-03-2017,1959571,LeTV,1,0,0
1831,28-03-2017,1959581,LeTV,1,0,0
1832,28-03-2017,1959791,Apple,1,0,0
1833,28-03-2017,1959801,Micromax,1,0,0
1834,28-03-2017,1960061,Xiaomi,1,0,0
1835,28-03-2017,1960071,Apple,1,0,0
1836,28-03-2017,1960091,Apple,1,0,0
1837,28-03-2017,1960121,Apple,1,0,0
1838,28-03-2017,1960151,Xiaomi,1,0,0
1839,28-03-2017,1960171,Xiaomi,1,0,0
1840,28-03-2017,1960211,Xiaomi,1,0,0
1841,28-03-2017,1960291,Lenovo,1,0,0
1842,28-03-2017,1960301,Motorola,1,1,0
1843,28-03-2017,1960361,Xiaomi,1,0,0
1844,28-03-2017,1960381,Lenovo,1,0,0
1845,28-03-2017,1960431,Xiaomi,1,0,0
1846,28-03-2017,1960521,Apple,1,0,0
1847,29-03-2017,1951861,Xiaomi,1,0,0
1848,29-03-2017,1959321,Samsung,1,0,0
1849,29-03-2017,1961521,Apple,1,0,0
1850,29-03-2017,1962011,Samsung,1,0,0
1851,29-03-2017,1963871,Samsung,1,0,0
1852,29-03-2017,1964621,Apple,1,0,0
1853,29-03-2017,1964641,Apple,1,0,0
1854,29-03-2017,1965151,Samsung,1,0,0
1855,30-03-2017,1877011,Lenovo,1,0,0
1856,30-03-2017,1965911,Xiaomi,1,0,0
1857,30-03-2017,1967151,Apple,1,0,0
1858,30-03-2017,1967261,Apple,1,0,0
1859,30-03-2017,1967311,Apple,1,0,0
1860,30-03-2017,1967361,Apple,1,0,0
1861,30-03-2017,1967391,Apple,1,0,0
1862,30-03-2017,1967411,Apple,1,0,0
1863,30-03-2017,1967661,Apple,1,0,0
1864,30-03-2017,1967911,Apple,1,0,0
1865,30-03-2017,1968831,Apple,1,0,0
1866,30-03-2017,1971361,Apple,1,0,0
1867,31-03-2017,1962011,Samsung,1,1,0
1868,31-03-2017,1971391,Apple,1,0,0
1869,31-03-2017,1971421,Apple,1,0,0
1870,31-03-2017,1971451,Apple,1,0,0
1871,31-03-2017,1971921,Apple,1,0,0
1872,31-03-2017,1972141,Samsung,1,0,0
1873,31-03-2017,1973401,Samsung,1,0,0
1874,31-03-2017,1973701,Samsung,1,0,0
1875,31-03-2017,1973721,Samsung,1,0,0
1876,31-03-2017,1973871,Microsoft,1,0,0
1877,31-03-2017,1973911,HTC,1,0,0
1878,31-03-2017,1974121,Apple,1,0,0
1879,31-03-2017,1974411,OPPO,1,0,0
1880,31-03-2017,1975141,Sony,1,0,0
1881,31-03-2017,1975221,Apple,1,0,0
1882,31-03-2017,1975541,Apple,1,0,0
1883,31-03-2017,1975721,Apple,1,0,0
1884,31-03-2017,1976481,LYF,1,0,0
1885,31-03-2017,1976491,Samsung,1,0,0
1886,31-03-2017,1976881,Apple,1,0,0
1887,31-03-2017,1976941,Samsung,1,0,0
